Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
385;21101023217;"Gifted Education International";journal;"20479077, 02614294";"SAGE Publications Ltd";No;No;0,461;Q2;21;27;65;1335;93;57;1,58;49,44;58,14;0;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1982-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
386;20878;"Health Education Journal";journal;"00178969, 17488176";"SAGE Publications Ltd";No;No;0,461;Q2;43;71;228;2809;318;226;1,34;39,56;65,22;3;40;United Kingdom;Western Europe;"SAGE Publications Ltd";"1943-2025";"Education (Q2); Health (social science) (Q2)";"Social Sciences"
387;19600161833;"Journal fur Mathematik-Didaktik";journal;"01735322, 18692699";"Springer Verlag";No;No;0,461;Q2;19;19;54;1194;73;52;1,21;62,84;50,00;2;1;Germany;Western Europe;"Springer Verlag";"1980-1995, 1997-2002, 2004-2005, 2007-2025";"Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
388;21101088440;"Investigaciones sobre Lectura";journal;"23408685";"Asociacion Espanola de Comprension Lectora";Yes;Yes;0,460;Q2;6;11;33;549;41;33;1,57;49,91;75,00;0;6;Spain;Western Europe;"Asociacion Espanola de Comprension Lectora";"2019-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
389;19700173116;"Journal of Children's Services";journal;"17466660";"Emerald Group Publishing Ltd.";No;No;0,458;Q2;28;15;71;918;113;68;1,26;61,20;58,70;0;6;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2024";"Law (Q1); Education (Q2); Health (social science) (Q2); Sociology and Political Science (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
390;11300153733;"Management in Education";journal;"17419883, 08920206";"SAGE Publications Ltd";No;No;0,457;Q2;29;61;104;2270;121;64;1,22;37,21;52,83;1;24;United Kingdom;Western Europe;"SAGE Publications Ltd";"1987-2025";"Education (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
391;5700155526;"Research in Education";journal;"00345237";"SAGE Publications Inc.";No;No;0,453;Q2;22;33;48;1886;112;48;1,82;57,15;37,50;2;18;United Kingdom;Western Europe;"SAGE Publications Inc.";"2007-2025";"Education (Q2)";"Social Sciences"
392;21100901134;"Revista Electronica de LEEME";journal;"15759563";"Societat de Filosofia del Pais Valencia";Yes;Yes;0,453;Q2;10;26;58;1429;74;54;1,00;54,96;59,18;0;2;Spain;Western Europe;"Societat de Filosofia del Pais Valencia";"2018-2024";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
393;21100805775;"International Journal of Design Creativity and Innovation";journal;"21650357, 21650349";"Taylor and Francis Ltd.";No;No;0,452;Q2;23;15;46;1069;105;38;2,67;71,27;33,33;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2025";"Architecture (Q1); Visual Arts and Performing Arts (Q1); Aerospace Engineering (Q2); Arts and Humanities (miscellaneous) (Q2); Education (Q2); Engineering (miscellaneous) (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3); Behavioral Neuroscience (Q4)";"Arts and Humanities; Engineering; Neuroscience; Psychology; Social Sciences"
394;5800179610;"Review of Education, Pedagogy, and Cultural Studies";journal;"15563022, 10714413";"Taylor and Francis Ltd.";No;No;0,452;Q2;30;23;70;1210;83;66;0,84;52,61;42,22;1;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
395;5600155537;"Intercultural Education";journal;"14675986, 14698439";"Routledge";No;No;0,449;Q2;35;40;135;1635;194;126;1,10;40,88;71,91;0;19;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
396;21100899302;"Qualitative Research in Education";journal;"20146418";"Hipatia Editorial";Yes;No;0,448;Q2;9;10;35;517;78;35;1,43;51,70;64,52;0;5;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Arts and Humanities (miscellaneous) (Q2); Education (Q2); Developmental and Educational Psychology (Q3)";"Arts and Humanities; Psychology; Social Sciences"
397;11400153314;"Contemporary Issues in Early Childhood";journal;"14639491";"SAGE Publications Inc.";No;No;0,446;Q2;36;54;87;2475;132;75;1,16;45,83;84,17;4;19;United Kingdom;Western Europe;"SAGE Publications Inc.";"2008-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
398;21100834920;"Journal of Education for Business";journal;"08832323, 19403356";"Taylor and Francis Ltd.";No;No;0,445;Q2;60;59;191;1896;376;191;1,86;32,14;37,29;0;15;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2)";"Business, Management and Accounting; Social Sciences"
399;18800156731;"RELIEVE - Revista Electronica de Investigacion y Evaluacion Educativa";journal;"11344032";"Universidad de Granada";Yes;Yes;0,444;Q2;25;19;47;899;112;47;1,66;47,32;46,94;0;7;Spain;Western Europe;"Universidad de Granada";"2001-2024";"Education (Q2)";"Social Sciences"
400;21100456197;"Multicultural Education Review";journal;"23770031, 2005615X";"Taylor and Francis Ltd.";No;No;0,443;Q2;19;15;58;932;77;55;1,27;62,13;54,55;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2013, 2015-2025";"Anthropology (Q1); Education (Q2)";"Social Sciences"
401;21100238613;"Digital Education Review";journal;"20139144";"Universitat de Barcelona";Yes;Yes;0,442;Q2;26;25;87;1297;217;85;1,50;51,88;59,42;0;12;Spain;Western Europe;"Universitat de Barcelona";"2010-2025";"Education (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
402;22108;"International Journal of Disability, Development and Education";journal;"1465346X, 1034912X";"Routledge";No;No;0,442;Q2;52;91;234;4426;411;234;1,43;48,64;68,82;0;49;United Kingdom;Western Europe;"Routledge";"1989-2025";"Education (Q2); Health Professions (miscellaneous) (Q2); Health (social science) (Q2); Developmental and Educational Psychology (Q3)";"Health Professions; Psychology; Social Sciences"
403;24418;"Journal of Geoscience Education";journal;"10899995";"Taylor and Francis Ltd.";No;No;0,442;Q2;46;43;105;2567;185;81;1,29;59,70;59,29;1;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Earth and Planetary Sciences (miscellaneous) (Q2); Education (Q2)";"Earth and Planetary Sciences; Social Sciences"
404;145250;"Industrial and Commercial Training";journal;"00197858";"Emerald Group Publishing Ltd.";No;No;0,441;Q2;45;36;80;2706;192;79;2,62;75,17;48,00;0;13;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1969-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
405;21101044881;"International Journal of Serious Games";journal;"23848766";"Serious Games Society";Yes;Yes;0,441;Q2;14;32;84;1559;153;71;2,02;48,72;37,21;0;5;Italy;Western Europe;"Serious Games Society";"2019-2024";"Computer Graphics and Computer-Aided Design (Q2); Education (Q2); Applied Mathematics (Q3); Artificial Intelligence (Q3); Human-Computer Interaction (Q3); Software (Q3)";"Computer Science; Mathematics; Social Sciences"
406;21100902635;"Revista Electronica Interuniversitaria de Formacion del Profesorado";journal;"15750965";"Universidad de Murcia Servicio de Publicaciones";Yes;Yes;0,440;Q2;15;46;128;1678;249;128;1,65;36,48;49,14;1;24;Spain;Western Europe;"Universidad de Murcia Servicio de Publicaciones";"2019-2024";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
407;21100255539;"International Review of Economics Education";journal;"14773880";"Elsevier B.V.";No;No;0,439;Q2;28;15;61;632;179;61;2,45;42,13;38,24;0;7;United Kingdom;Western Europe;"Elsevier B.V.";"2003-2011, 2013-2025";"Education (Q2)";"Social Sciences"
408;21100206280;"Ensenanza de las Ciencias";journal;"02124521, 21746486";"Universitat Autonoma de Barcelona";Yes;Yes;0,438;Q2;23;24;101;1093;119;99;1,04;45,54;59,68;0;3;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2009-2024";"Education (Q2)";"Social Sciences"
409;29571;"Journal of Biological Education";journal;"00219266, 21576009";"Taylor and Francis Ltd.";No;No;0,438;Q2;49;80;143;3417;219;133;1,25;42,71;53,78;0;25;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1967-2025";"Agricultural and Biological Sciences (miscellaneous) (Q2); Education (Q2)";"Agricultural and Biological Sciences; Social Sciences"
410;21100809808;"Educational and Developmental Psychologist";journal;"20590784, 20590776";"Routledge";No;No;0,436;Q2;23;29;60;1417;105;55;1,85;48,86;64,44;2;7;United Kingdom;Western Europe;"Routledge";"2016-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
411;19800188058;"Australian Journal of Learning Difficulties";journal;"19404158, 19404166";"Routledge";No;No;0,434;Q2;19;10;30;550;29;30;0,85;55,00;71,43;1;3;United Kingdom;Western Europe;"Routledge";"2008-2025";"Education (Q2); Developmental and Educational Psychology (Q3); Social Psychology (Q3)";"Psychology; Social Sciences"
412;19700201439;"Studying Teacher Education";journal;"17425972, 17425964";"Taylor and Francis Ltd.";No;No;0,434;Q2;26;21;64;1088;97;55;1,60;51,81;68,42;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2024";"Education (Q2)";"Social Sciences"
413;21100897169;"Studies in the Education of Adults";journal;"02660830, 14789833";"Taylor and Francis Ltd.";No;No;0,433;Q2;34;34;44;1621;79;38;1,11;47,68;65,67;2;22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
414;21100818942;"Journal of Psychologists and Counsellors in Schools";journal;"20556365, 20556373";"SAGE Publications Ltd";No;No;0,432;Q2;32;23;70;1099;83;63;1,30;47,78;48,98;0;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2024";"Education (Q2); Developmental and Educational Psychology (Q3); Social Psychology (Q3)";"Psychology; Social Sciences"
415;11300153313;"Journal of Research in International Education";journal;"14752409, 17412943";"SAGE Publications Ltd";No;No;0,431;Q2;37;17;47;991;96;47;1,66;58,29;35,29;0;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2024";"Education (Q2)";"Social Sciences"
416;4700152460;"Language Acquisition";journal;"15327817, 10489223";"Psychology Press Ltd";No;No;0,431;Q2;32;19;56;1389;71;53;1,25;73,11;61,11;0;1;United Kingdom;Western Europe;"Psychology Press Ltd";"1990, 1992-1993, 1995, 2005-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
417;21101077107;"Continuity in Education";journal;"26319179";"Ubiquity Press";Yes;Yes;0,430;Q2;8;9;27;426;38;27;0,81;47,33;65,63;0;6;United Kingdom;Western Europe;"Ubiquity Press";"2020-2024";"Education (Q2); Developmental and Educational Psychology (Q3); Physiology (medical) (Q3); Social Psychology (Q3)";"Medicine; Psychology; Social Sciences"
418;21101059012;"Chemistry Teacher International";journal;"25693263";"Walter de Gruyter GmbH";Yes;No;0,429;Q2;13;46;100;1759;219;98;2,30;38,24;58,78;0;10;Germany;Western Europe;"Walter de Gruyter GmbH";"2019-2025";"Chemistry (miscellaneous) (Q2); Education (Q2)";"Chemistry; Social Sciences"
419;21101066040;"Asia-Pacific Science Education";journal;"23641177";"Brill Academic Publishers";Yes;No;0,428;Q2;14;17;63;816;57;59;0,76;48,00;50,00;0;2;Netherlands;Western Europe;"Brill Academic Publishers";"2015-2024";"Education (Q2)";"Social Sciences"
420;19700190347;"Canadian Journal of Science, Mathematics and Technology Education";journal;"19424051, 14926156";"Springer Nature";No;No;0,428;Q2;34;52;184;2127;209;135;1,06;40,90;58,41;0;5;Switzerland;Western Europe;"Springer Nature";"2001-2025";"Education (Q2)";"Social Sciences"
421;21100856029;"International Journal of Science Education, Part B: Communication and Public Engagement";journal;"21548455, 21548463";"Taylor and Francis Ltd.";No;No;0,426;Q2;32;23;71;1260;149;69;1,94;54,78;60,49;1;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2025";"Communication (Q2); Education (Q2)";"Social Sciences"
422;12100156092;"Journal of Political Science Education";journal;"15512177, 15512169";"Taylor and Francis Ltd.";No;No;0,425;Q2;33;51;227;1583;225;216;0,92;31,04;50,00;1;19;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
423;19300157017;"Revista de Educacion";journal;"1988592X, 00348082";"Ministry Education and Science";No;Yes;0,424;Q2;40;45;128;2194;185;125;1,60;48,76;50,42;0;21;Spain;Western Europe;"Ministry Education and Science";"2008-2025";"Education (Q2)";"Social Sciences"
424;21100904317;"Avances de Investigacion en Educacion Matematica";journal;"22544313";"Spanish Society of Research in Mathematics Education";Yes;Yes;0,423;Q2;8;16;49;504;53;48;0,88;31,50;58,97;0;8;Spain;Western Europe;"Spanish Society of Research in Mathematics Education";"2018-2024";"Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
425;21100782393;"Innovation and Development";journal;"2157930X, 21579318";"Taylor and Francis Ltd.";No;No;0,422;Q2;21;40;86;2706;175;78;1,93;67,65;36,05;0;36;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Cultural Studies (Q1); Development (Q2); Education (Q2); Geography, Planning and Development (Q2); Political Science and International Relations (Q2); Sociology and Political Science (Q2)";"Social Sciences"
426;21100446217;"Journal of International Education in Business";journal;"2046469X, 18363261";"Emerald Group Publishing Ltd.";No;No;0,422;Q2;21;20;54;1253;140;53;1,92;62,65;46,30;0;7;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2)";"Business, Management and Accounting; Social Sciences"
427;21100316465;"Apunts. Educacion Fisica y Deportes";journal;"15774015, 20140983";"Institut Nacional d'Educacio Fisica de Catalunya";Yes;Yes;0,421;Q2;19;38;114;1345;202;114;1,64;35,39;30,58;0;13;Spain;Western Europe;"Institut Nacional d'Educacio Fisica de Catalunya";"2000, 2002, 2013-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
428;144658;"Quality Assurance in Education";journal;"09684883";"Emerald Group Publishing Ltd.";No;No;0,417;Q2;62;41;93;2021;197;91;2,08;49,29;48,39;0;18;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1993-2025";"Education (Q2)";"Social Sciences"
429;17600155211;"Curriculum Perspectives";journal;"01597868";"Springer International Publishing AG";No;No;0,415;Q2;17;40;79;1786;95;62;1,00;44,65;58,18;2;10;Switzerland;Western Europe;"Springer International Publishing AG";"1980-1994, 1996-2003, 2006-2025";"Education (Q2)";"Social Sciences"
430;19709;"Education Economics";journal;"09645292, 14695782";"Routledge";No;No;0,415;Q2;46;39;106;1918;144;103;1,10;49,18;26,67;14;31;United Kingdom;Western Europe;"Routledge";"1993-2025";"Education (Q2); Economics and Econometrics (Q3)";"Economics, Econometrics and Finance; Social Sciences"
431;24606;"Anthrozoos";journal;"08927936";"Taylor and Francis Ltd.";No;No;0,414;Q2;73;60;147;3600;376;147;2,23;60,00;60,99;0;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990, 1992-1993, 1996-2025";"Anthropology (Q1); Animal Science and Zoology (Q2); Education (Q2); Sociology and Political Science (Q2); Veterinary (miscellaneous) (Q2)";"Agricultural and Biological Sciences; Social Sciences; Veterinary"
432;29852;"Journal of Accounting Education";journal;"07485751";"Elsevier B.V.";No;No;0,413;Q2;47;24;75;1219;168;72;1,78;50,79;54,55;0;11;United Kingdom;Western Europe;"Elsevier B.V.";"1983-2025";"Education (Q2); Accounting (Q3)";"Business, Management and Accounting; Social Sciences"
433;21100899523;"International Journal of Aerospace Psychology";journal;"24721832, 24721840";"Taylor and Francis Ltd.";No;No;0,412;Q2;54;16;58;744;99;54;1,48;46,50;37,25;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2025";"Aerospace Engineering (Q2); Education (Q2); Applied Psychology (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering; Psychology; Social Sciences"
434;11300153728;"Zeitschrift fur Evidenz, Fortbildung und Qualitat im Gesundheitswesen";journal;"22120289, 18659217";"Elsevier GmbH";No;No;0,411;Q2;36;111;261;3597;334;250;1,37;32,41;56,60;0;36;Germany;Western Europe;"Elsevier GmbH";"2008-2025";"Education (Q2); Health Policy (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
435;27536;"European Journal of Physics";journal;"01430807, 13616404";"Institute of Physics";No;No;0,410;-;62;121;657;2993;530;653;0,72;24,74;26,07;0;3;United Kingdom;Western Europe;"Institute of Physics";"1980-2025";"Physics and Astronomy (miscellaneous) (Q2)";"Physics and Astronomy"
436;19900191944;"OCNOS";journal;"1885446X";"Universidad de Castilla la Mancha";Yes;Yes;0,409;Q2;17;20;69;799;87;69;1,19;39,95;62,50;0;9;Spain;Western Europe;"Universidad de Castilla la Mancha";"2009-2025";"Literature and Literary Theory (Q1); Education (Q2); Social Psychology (Q3)";"Arts and Humanities; Psychology; Social Sciences"
437;6300153130;"Education, Citizenship and Social Justice";journal;"17461987, 17461979";"SAGE Publications Ltd";No;No;0,406;Q2;33;38;56;2302;80;55;1,31;60,58;54,41;1;25;United Kingdom;Western Europe;"SAGE Publications Ltd";"2006-2025";"Education (Q2)";"Social Sciences"
438;5700154766;"International Journal of Early Years Education";journal;"09669760";"Routledge";No;No;0,403;Q2;42;82;131;3748;163;118;1,14;45,71;79,41;5;22;United Kingdom;Western Europe;"Routledge";"1993-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
439;19700170279;"English in Education";journal;"17548845, 04250494";"Taylor and Francis Ltd.";No;No;0,402;Q2;26;29;97;920;90;75;0,84;31,72;70,27;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1964-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
440;17600155309;"International Journal of Fashion Design, Technology and Education";journal;"17543266, 17543274";"Taylor and Francis Ltd.";No;No;0,402;Q2;33;35;118;1515;252;116;1,99;43,29;62,20;1;15;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2025";"Visual Arts and Performing Arts (Q1); Education (Q2); Industrial and Manufacturing Engineering (Q2)";"Arts and Humanities; Engineering; Social Sciences"
441;52557;"International Journal of Nursing Education Scholarship";journal;"1548923X, 21945772";"Walter de Gruyter GmbH";No;No;0,402;Q2;45;37;128;1564;199;126;1,56;42,27;84,21;0;14;Germany;Western Europe;"Walter de Gruyter GmbH";"2003-2025";"Education (Q2); Nursing (miscellaneous) (Q2)";"Nursing; Social Sciences"
442;12100155734;"Ethnography and Education";journal;"17457823, 17457831";"Routledge";No;No;0,400;Q2;27;25;91;1198;110;89;1,09;47,92;70,18;1;12;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q1); Education (Q2); Gender Studies (Q2)";"Social Sciences"
443;19800188077;"British Journal of Music Education";journal;"02650517, 14692104";"Cambridge University Press";No;No;0,399;Q2;30;31;69;1422;88;64;0,96;45,87;54,76;0;5;United Kingdom;Western Europe;"Cambridge University Press";"1984-1998, 2007-2025";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
444;19900191620;"Engineering Studies";journal;"19378629, 19408374";"Taylor and Francis Ltd.";No;No;0,397;Q2;30;13;40;563;68;31;1,59;43,31;63,89;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"History and Philosophy of Science (Q1); Education (Q2); Engineering (miscellaneous) (Q2)";"Arts and Humanities; Engineering; Social Sciences"
445;21100450131;"Journal of Technology and Science Education";journal;"20145349, 20136374";"OmniaScience";Yes;No;0,396;Q2;23;58;110;3203;241;108;1,74;55,22;42,48;0;22;Spain;Western Europe;"OmniaScience";"2014-2025";"Education (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
446;21100922942;"Teaching Exceptional Children";journal;"21635684, 00400599";"SAGE Publications Ltd";No;No;0,396;Q2;25;57;180;1498;194;116;1,08;26,28;70,07;4;29;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
447;5000155600;"Health Education";journal;"1758714X, 09654283";"Emerald Group Publishing Ltd.";No;No;0,395;Q2;44;9;109;415;169;108;1,24;46,11;51,52;0;5;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1992-2025";"Education (Q2); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
448;21100896874;"European Journal of Educational Research";journal;"21658714";"Eurasian Society of Educational Research";Yes;No;0,393;Q2;29;135;466;7329;1042;466;2,00;54,29;44,80;0;60;Netherlands;Western Europe;"Eurasian Society of Educational Research";"2018-2025";"Education (Q2)";"Social Sciences"
449;19700201532;"Revista Iberoamericana de Tecnologias del Aprendizaje";journal;"19328540";"Education Society of IEEE (Spanish Chapter)";No;No;0,393;Q2;25;47;144;1885;280;144;1,61;40,11;33,09;0;14;Spain;Western Europe;"Education Society of IEEE (Spanish Chapter)";"2006-2025";"Education (Q2); Engineering (miscellaneous) (Q2); E-learning (Q3)";"Engineering; Social Sciences"
450;21100223145;"Journal of Music, Technology and Education";journal;"17527074, 17527066";"Intellect Ltd.";No;No;0,392;Q2;19;13;39;507;39;34;0,88;39,00;15,79;0;0;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2023";"Music (Q1); Education (Q2); Computer Science Applications (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
451;19900191760;"Journal of Peace Education";journal;"17400201, 1740021X";"Routledge";No;No;0,390;Q2;21;20;51;954;72;51;1,24;47,70;50,00;0;7;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q2); Political Science and International Relations (Q2); Sociology and Political Science (Q2)";"Social Sciences"
452;145569;"L1 Educational Studies in Language and Literature";journal;"15731731, 15676617";"International Association for Research in L1 Education (ARLE)";Yes;Yes;0,390;Q2;20;22;88;1345;93;87;0,91;61,14;55,81;0;6;Belgium;Western Europe;"International Association for Research in L1 Education (ARLE)";"2001-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2); Health Professions (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)";"Arts and Humanities; Health Professions; Psychology; Social Sciences"
453;15913;"Zeitschrift fur Entwicklungspsychologie und Padagogische Psychologie";journal;"00498637, 21906262";"Hogrefe Publishing";No;No;0,390;Q2;28;18;36;842;37;34;1,16;46,78;68,18;0;1;Germany;Western Europe;"Hogrefe Publishing";"1982, 1996-2024";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
454;144982;"Physics Education";journal;"00319120";"IOP Publishing Ltd.";No;No;0,389;Q2;38;166;668;2790;465;654;0,62;16,81;26,13;0;20;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1966-2025";"Education (Q2); Physics and Astronomy (miscellaneous) (Q2)";"Physics and Astronomy; Social Sciences"
455;21100887517;"Journal of Dance Education";journal;"15290824, 2158074X";"Taylor and Francis Ltd.";No;No;0,388;Q2;22;44;100;1579;98;92;0,77;35,89;82,28;1;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2001-2025";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
456;5800208402;"Citizenship, Social and Economics Education";journal;"20471734";"SAGE Publications Inc.";No;No;0,387;Q2;17;12;39;592;57;39;1,64;49,33;60,71;0;8;United Kingdom;Western Europe;"SAGE Publications Inc.";"2011-2025";"Economics, Econometrics and Finance (miscellaneous) (Q2); Education (Q2); Sociology and Political Science (Q2)";"Economics, Econometrics and Finance; Social Sciences"
457;5600155215;"Journal of Children and Poverty";journal;"10796126";"Routledge";No;No;0,386;Q2;16;0;17;0;25;16;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Routledge";"2010-2020";"Demography (Q2); Education (Q2); Sociology and Political Science (Q2); Urban Studies (Q2)";"Social Sciences"
458;21100456858;"Aula Abierta";journal;"02102773, 23412313";"Universidad de Oviedo";Yes;Yes;0,385;Q2;21;52;119;2335;177;117;1,32;44,90;56,59;2;18;Spain;Western Europe;"Universidad de Oviedo";"2014-2024";"Education (Q2)";"Social Sciences"
459;21100220379;"International Journal of Technology Enhanced Learning";journal;"17535263, 17535255";"Inderscience";No;No;0,385;Q2;31;26;75;990;153;74;1,86;38,08;48,00;0;6;Switzerland;Western Europe;"Inderscience";"2008-2025";"Education (Q2); Computer Science Applications (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
460;21100836847;"Preventing School Failure";journal;"1045988X, 19404387";"Taylor and Francis Ltd.";No;No;0,384;Q2;23;34;108;1320;133;108;0,83;38,82;65,96;0;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996, 2014-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
461;21100468901;"Retos";journal;"19882041, 15791726";"Federacion Espanola de Docentes de Educacion Fisica";Yes;No;0,383;Q2;33;486;1151;22752;2244;1151;2,03;46,81;34,58;3;138;Spain;Western Europe;"Federacion Espanola de Docentes de Educacion Fisica";"2016-2025";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Orthopedics and Sports Medicine (Q3)";"Health Professions; Medicine; Social Sciences"
462;21100904692;"Translation and Translanguaging in Multilingual Contexts";journal;"23521813, 23521805";"John Benjamins Publishing Company";No;No;0,382;Q2;9;21;46;806;50;46;1,61;38,38;80,77;0;3;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
463;5800208186;"Arts and Humanities in Higher Education";journal;"14740222";"SAGE Publications Ltd";No;No;0,380;Q3;35;23;66;1154;115;66;1,75;50,17;76,56;3;10;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
464;21467;"International Quarterly of Community Health Education";journal;"0272684X, 15413519";"SAGE Publications Inc.";No;No;0,379;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"1980, 1988, 1999, 2004-2021";"Education (Q3); Health (social science) (Q3); Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
465;21100378965;"Journal of Social Science Education";journal;"16119665, 16185293";"sowi-online e.V.";Yes;Yes;0,378;Q3;15;31;98;1778;98;85;0,97;57,35;65,63;0;16;Germany;Western Europe;"sowi-online e.V.";"2014-2024";"Education (Q3)";"Social Sciences"
466;5800207394;"Child Care in Practice";journal;"13575279";"Taylor and Francis Ltd.";No;No;0,377;Q3;31;37;129;1814;157;117;0,93;49,03;68,83;3;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Community and Home Care (Q2); Pediatrics (Q2); Developmental and Educational Psychology (Q3); Education (Q3); Health (social science) (Q3); Pediatrics, Perinatology and Child Health (Q3)";"Medicine; Nursing; Psychology; Social Sciences"
