Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
381;21101021077;"Asian-Pacific Journal of Second and Foreign Language Education";journal;"23635169";"Springer Science + Business Media";Yes;No;0,446;Q2;21;45;53;2471;119;52;2,10;54,91;39,33;0;10;Germany;Western Europe;"Springer Science + Business Media";"2016-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
382;17600155005;"Literacy Research and Instruction";journal;"19388071, 19388063";"Routledge";No;No;0,446;Q2;33;18;51;1198;69;51;1,38;66,56;86,67;0;11;United Kingdom;Western Europe;"Routledge";"2008-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
383;19700173116;"Journal of Children's Services";journal;"17466660";"Emerald Group Publishing Ltd.";No;No;0,445;Q2;28;17;78;968;107;74;1,44;56,94;67,39;0;9;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2024";"Law (Q1); Education (Q2); Health (social science) (Q2); Sociology and Political Science (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
384;21100818942;"Journal of Psychologists and Counsellors in Schools";journal;"20556365, 20556373";"SAGE Publications Ltd";No;No;0,444;Q2;32;25;62;1234;72;55;1,02;49,36;55,00;0;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2024";"Education (Q2); Developmental and Educational Psychology (Q3); Social Psychology (Q3)";"Psychology; Social Sciences"
385;21100372549;"Teaching English with Technology";journal;"16421027";"University of Nicosia";Yes;No;0,444;Q2;21;18;90;832;191;87;1,71;46,22;54,05;0;8;Cyprus;Western Europe;"University of Nicosia";"2014-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
386;17600155309;"International Journal of Fashion Design, Technology and Education";journal;"17543266, 17543274";"Taylor and Francis Ltd.";No;No;0,443;Q2;33;42;113;1896;235;112;1,63;45,14;75,51;0;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2025";"Visual Arts and Performing Arts (Q1); Education (Q2); Industrial and Manufacturing Engineering (Q2)";"Arts and Humanities; Engineering; Social Sciences"
387;21100870589;"International Journal of Play";journal;"21594953";"Taylor and Francis Ltd.";No;No;0,443;Q2;22;39;99;1180;112;78;0,85;30,26;60,00;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2025";"Anthropology (Q1); Cultural Studies (Q1); Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
388;145250;"Industrial and Commercial Training";journal;"00197858";"Emerald Group Publishing Ltd.";No;No;0,442;Q2;45;28;86;2282;188;84;1,62;81,50;48,65;0;14;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1969-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
389;21100448939;"Journal of Applied Research in Higher Education";journal;"17581184, 20507003";"Emerald Group Publishing Ltd.";No;No;0,442;Q2;30;105;224;6473;479;223;2,21;61,65;48,45;0;46;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2009-2025";"Education (Q2)";"Social Sciences"
390;19600161815;"Australian Journal of Environmental Education";journal;"2049775X, 08140626";"Cambridge University Press";No;No;0,441;Q2;29;33;55;1438;101;53;1,45;43,58;61,90;3;26;United Kingdom;Western Europe;"Cambridge University Press";"1984-1999, 2001-2025";"Education (Q2); Environmental Science (miscellaneous) (Q2)";"Environmental Science; Social Sciences"
391;21100898028;"Educar";journal;"0211819X, 20148801";"Universitat Autonoma de Barcelona";Yes;Yes;0,441;Q2;14;32;92;1187;165;87;1,71;37,09;57,32;1;16;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2018-2025";"Communication (Q2); Education (Q2); Human-Computer Interaction (Q3)";"Computer Science; Social Sciences"
392;21100843893;"Cogent Education";journal;"2331186X";"Taylor and Francis Ltd.";Yes;No;0,439;Q2;43;249;364;13417;736;364;1,90;53,88;41,24;0;111;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2025";"Education (Q2)";"Social Sciences"
393;21100228077;"Higher Education, Skills and Work-based Learning";journal;"2042390X, 20423896";"Emerald Publishing";No;No;0,439;Q2;31;72;189;4160;428;186;2,00;57,78;51,17;0;50;United Kingdom;Western Europe;"Emerald Publishing";"2010-2025";"Education (Q2); Life-span and Life-course Studies (Q3)";"Social Sciences"
394;21100834920;"Journal of Education for Business";journal;"08832323, 19403356";"Taylor and Francis Ltd.";No;No;0,438;Q2;60;67;193;2111;329;193;1,48;31,51;35,10;2;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2)";"Business, Management and Accounting; Social Sciences"
395;21100897170;"Power and Education";journal;"17577438";"SAGE Publications Ltd";Yes;No;0,438;Q2;22;22;53;1096;76;52;1,10;49,82;52,38;2;9;United Kingdom;Western Europe;"SAGE Publications Ltd";"2009-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
396;144729;"On the Horizon";journal;"10748121";"Emerald Group Publishing Ltd.";No;No;0,436;Q2;34;18;54;814;135;53;3,12;45,22;57,58;0;8;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2025";"Education (Q2)";"Social Sciences"
397;21100890306;"Journal of Physical Education, Recreation and Dance";journal;"07303084, 21683816";"Taylor and Francis Ltd.";No;No;0,435;Q2;18;107;305;2053;269;176;0,85;19,19;48,48;0;32;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Orthopedics and Sports Medicine (Q3)";"Health Professions; Medicine; Social Sciences"
398;5900152813;"International Journal of Art and Design Education";journal;"14768062, 14768070";"Wiley-Blackwell Publishing Ltd";No;No;0,434;Q2;34;45;188;1585;231;177;1,46;35,22;64,38;2;14;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2025";"Visual Arts and Performing Arts (Q1); Arts and Humanities (miscellaneous) (Q2); Education (Q2)";"Arts and Humanities; Social Sciences"
399;17800156738;"Organization Management Journal";journal;"15416518, 27538567";"Emerald Publishing";Yes;Yes;0,432;Q2;25;17;51;744;86;49;1,25;43,76;52,50;0;5;United Kingdom;Western Europe;"Emerald Publishing";"2005, 2009-2025";"Business and International Management (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
400;13000154734;"International Journal of Training and Development";journal;"14682419, 13603736";"Wiley-Blackwell Publishing Ltd";No;No;0,431;Q2;55;35;70;2145;137;64;1,94;61,29;42,99;2;23;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1997-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
401;21100199534;"Teoria de la Educacion";journal;"11303743, 23865660";"Universidad de Salamanca, Facultad de EducaciOn";Yes;Yes;0,431;Q2;19;23;64;939;130;64;2,43;40,83;46,15;0;11;Spain;Western Europe;"Universidad de Salamanca, Facultad de EducaciOn";"2008-2025";"Education (Q2)";"Social Sciences"
402;11400153314;"Contemporary Issues in Early Childhood";journal;"14639491";"SAGE Publications Inc.";No;No;0,429;Q2;36;39;94;1542;152;83;1,42;39,54;84,51;2;11;United Kingdom;Western Europe;"SAGE Publications Inc.";"2008-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
403;21100899009;"International Journal of Educational Psychology";journal;"20143591";"Hipatia Editorial";Yes;No;0,427;Q2;12;13;38;626;55;38;0,84;48,15;51,11;0;5;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
404;21100255539;"International Review of Economics Education";journal;"14773880";"Elsevier B.V.";No;No;0,426;Q2;28;22;73;813;145;73;2,49;36,95;37,74;0;8;United Kingdom;Western Europe;"Elsevier B.V.";"2003-2011, 2013-2025";"Education (Q2)";"Social Sciences"
405;24359;"Women's Studies International Forum";journal;"02775395";"Elsevier Ltd";No;No;0,426;Q2;77;61;221;3781;375;218;1,53;61,98;76,52;7;52;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2025";"Law (Q1); Development (Q2); Education (Q2); Gender Studies (Q2); Sociology and Political Science (Q2)";"Social Sciences"
406;28673;"Educational Gerontology";journal;"03601277, 15210472";"Routledge";No;No;0,422;Q2;64;44;180;2034;298;172;1,57;46,23;65,94;1;17;United Kingdom;Western Europe;"Routledge";"1976-2025";"Education (Q2); Geriatrics and Gerontology (Q3)";"Medicine; Social Sciences"
407;11300153313;"Journal of Research in International Education";journal;"14752409, 17412943";"SAGE Publications Ltd";No;No;0,421;Q2;37;17;47;896;78;47;1,20;52,71;53,13;0;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2024";"Education (Q2)";"Social Sciences"
408;18700156718;"Zeitschrift fur Erziehungswissenschaft";journal;"18625215, 1434663X";"VS Verlag fur Sozialwissenschaften";No;No;0,421;Q2;30;68;199;4278;247;174;1,30;62,91;53,33;4;19;Germany;Western Europe;"VS Verlag fur Sozialwissenschaften";"2008-2025";"Education (Q2)";"Social Sciences"
409;100147339;"British Journal of Special Education";journal;"14678578, 09523383";"Wiley-Blackwell Publishing Ltd";No;No;0,420;Q2;45;38;90;1304;101;64;1,22;34,32;76,12;3;21;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1974-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
410;21100782676;"Teaching Public Administration";journal;"01447394, 20478720";"SAGE Publications Inc.";No;No;0,412;Q2;17;22;64;978;104;63;1,71;44,45;25,00;0;4;United Kingdom;Western Europe;"SAGE Publications Inc.";"1979-1980, 1982-2007, 2009, 2012-2024";"Education (Q2); Public Administration (Q2)";"Social Sciences"
411;21101077305;"Asian Association of Open Universities Journal";journal;"24146994, 18583431";"Emerald Group Publishing Ltd.";Yes;Yes;0,410;Q2;21;20;65;855;184;65;3,13;42,75;42,11;0;16;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2005-2006, 2008-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
412;19700183077;"Research in Dance Education";journal;"14701111, 14647893";"Taylor and Francis Ltd.";No;No;0,410;Q2;22;40;71;1521;106;62;1,45;38,03;74,24;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
413;5600155537;"Intercultural Education";journal;"14675986, 14698439";"Routledge";No;No;0,409;Q2;35;44;131;1547;197;123;1,13;35,16;72,29;3;15;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
414;144982;"Physics Education";journal;"00319120";"IOP Publishing Ltd.";No;No;0,402;Q2;38;194;662;3035;424;649;0,70;15,64;28,47;0;24;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1966-2025";"Education (Q2); Physics and Astronomy (miscellaneous) (Q2)";"Physics and Astronomy; Social Sciences"
415;6000159314;"International Journal of Education Through Art";journal;"17435234, 2040090X";"Intellect Ltd.";No;No;0,401;Q2;12;28;75;936;50;67;0,70;33,43;75,56;0;7;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2024";"Arts and Humanities (miscellaneous) (Q2); Education (Q2)";"Arts and Humanities; Social Sciences"
416;21100316465;"Apunts. Educacion Fisica y Deportes";journal;"15774015, 20140983";"Institut Nacional d'Educacio Fisica de Catalunya";Yes;Yes;0,398;Q2;19;33;124;1115;174;120;1,31;33,79;26,85;0;12;Spain;Western Europe;"Institut Nacional d'Educacio Fisica de Catalunya";"2000, 2002, 2013-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
417;19700181415;"Journal of Beliefs and Values";journal;"13617672, 14699362";"Routledge";No;No;0,398;Q2;27;38;112;1591;174;104;1,49;41,87;38,10;0;4;United Kingdom;Western Europe;"Routledge";"1984-2025";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
418;19700188159;"Mentoring and Tutoring: Partnership in Learning";journal;"14699745, 13611267";"Taylor and Francis Ltd.";No;No;0,397;Q2;47;36;101;1578;160;86;1,39;43,83;77,55;2;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Education (Q2)";"Social Sciences"
419;19200156951;"English Teaching";journal;"11758708";"Emerald Group Publishing Ltd.";No;No;0,396;Q2;29;35;103;1451;117;94;0,96;41,46;72,60;0;12;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
420;21100897169;"Studies in the Education of Adults";journal;"02660830, 14789833";"Taylor and Francis Ltd.";No;No;0,395;Q2;34;13;47;596;62;41;1,32;45,85;60,00;2;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
421;21100860697;"Journalism and Mass Communication Educator";journal;"21614326, 10776958";"SAGE Publications Ltd";No;No;0,392;Q2;29;27;103;997;122;98;1,11;36,93;63,93;5;9;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Communication (Q2); Education (Q2)";"Social Sciences"
422;21100447802;"Asian Education and Development Studies";journal;"20463170, 20463162";"Emerald Publishing";No;No;0,391;Q2;22;55;145;2304;291;140;2,49;41,89;36,19;0;24;United Kingdom;Western Europe;"Emerald Publishing";"2013-2025";"Development (Q2); Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
423;144658;"Quality Assurance in Education";journal;"09684883";"Emerald Group Publishing Ltd.";No;No;0,391;Q2;62;39;86;2117;192;85;1,89;54,28;43,16;0;16;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1993-2025";"Education (Q2)";"Social Sciences"
424;21100899523;"International Journal of Aerospace Psychology";journal;"24721832, 24721840";"Taylor and Francis Ltd.";No;No;0,390;Q2;54;17;50;823;78;47;1,61;48,41;51,35;1;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2025";"Aerospace Engineering (Q2); Education (Q2); Applied Psychology (Q3); Computer Science Applications (Q3)";"Computer Science; Engineering; Psychology; Social Sciences"
425;6000152860;"Studies in Art Education";journal;"23258039, 00393541";"Taylor and Francis Ltd.";No;No;0,390;Q2;18;24;102;973;60;74;0,53;40,54;55,00;1;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2024";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
426;27536;"European Journal of Physics";journal;"01430807, 13616404";"Institute of Physics";No;No;0,389;-;62;160;675;4386;514;669;0,73;27,41;21,38;0;12;United Kingdom;Western Europe;"Institute of Physics";"1980-2025";"Physics and Astronomy (miscellaneous) (Q2)";"Physics and Astronomy"
427;21100378965;"Journal of Social Science Education";journal;"16119665, 16185293";"sowi-online e.V.";Yes;Yes;0,385;Q2;15;31;98;1628;99;85;0,97;52,52;47,46;0;16;Germany;Western Europe;"sowi-online e.V.";"2014-2024";"Education (Q2)";"Social Sciences"
428;21100894548;"Global Studies of Childhood";journal;"20436106";"SAGE Publications Ltd";No;No;0,384;Q2;20;34;91;1263;150;79;1,16;37,15;70,49;2;11;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2025";"Demography (Q2); Development (Q2); Education (Q2); Sociology and Political Science (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
429;21101068030;"Journal of Second Language Studies";journal;"25423835, 25423843";"John Benjamins Publishing Company";No;No;0,384;Q2;10;13;43;715;44;41;0,76;55,00;40,00;0;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2018-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
430;5800207601;"Australian Journal of Language and Literacy";journal;"10381562";"Springer International Publishing AG";No;No;0,383;Q2;32;23;64;1478;67;55;0,73;64,26;73,68;0;9;Switzerland;Western Europe;"Springer International Publishing AG";"1997-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
431;21100898619;"International Journal for Research in Vocational Education and Training";journal;"21978646, 21978638";"European Research Network Vocational Education and Training";Yes;Yes;0,381;Q2;18;16;53;859;95;53;1,63;53,69;35,71;0;13;Germany;Western Europe;"European Research Network Vocational Education and Training";"2014-2025";"Education (Q2)";"Social Sciences"
432;14065;"Measurement and Evaluation in Counseling and Development";journal;"07481756, 19476302";"Taylor and Francis Ltd.";No;No;0,381;Q2;60;18;59;932;84;59;1,51;51,78;51,92;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2); Applied Psychology (Q3); Developmental and Educational Psychology (Q3); Psychology (miscellaneous) (Q3)";"Psychology; Social Sciences"
433;21101066040;"Asia-Pacific Science Education";journal;"23641177";"Brill Academic Publishers";Yes;No;0,380;Q2;14;17;66;757;109;64;0,93;44,53;57,14;0;3;Netherlands;Western Europe;"Brill Academic Publishers";"2015-2024";"Education (Q2)";"Social Sciences"
434;17200154705;"European Journal of International Management";journal;"17516757, 17516765";"Inderscience Enterprises Ltd";No;No;0,380;Q2;37;54;148;4763;222;148;1,45;88,20;41,40;0;13;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2025";"Business and International Management (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
435;21100901134;"Revista Electronica de LEEME";journal;"15759563";"Societat de Filosofia del Pais Valencia";Yes;Yes;0,378;Q2;10;14;58;725;50;53;0,59;51,79;37,50;0;6;Spain;Western Europe;"Societat de Filosofia del Pais Valencia";"2018-2024";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
436;12100156092;"Journal of Political Science Education";journal;"15512177, 15512169";"Taylor and Francis Ltd.";No;No;0,375;Q2;33;53;222;1373;220;211;0,92;25,91;45,12;0;20;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
437;21100244625;"Revista Espanola de Orientacion y Psicopedagogia";journal;"11397853, 19897448";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,373;Q2;18;28;80;1116;96;72;1,13;39,86;69,70;1;8;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2010-2024";"Education (Q2); Applied Psychology (Q3)";"Psychology; Social Sciences"
438;145582;"Educational Research for Policy and Practice";journal;"15702081";"Springer Netherlands";No;No;0,372;Q2;30;23;57;1435;109;55;2,02;62,39;36,17;2;5;Netherlands;Western Europe;"Springer Netherlands";"2004-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
439;5700155526;"Research in Education";journal;"00345237";"SAGE Publications Inc.";No;No;0,372;Q2;22;12;53;752;97;52;2,03;62,67;58,33;2;3;United Kingdom;Western Europe;"SAGE Publications Inc.";"2007-2025";"Education (Q2)";"Social Sciences"
440;5800207394;"Child Care in Practice";journal;"13575279";"Taylor and Francis Ltd.";No;No;0,370;Q3;31;60;99;2892;137;87;1,09;48,20;69,77;5;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Community and Home Care (Q2); Developmental and Educational Psychology (Q3); Education (Q3); Health (social science) (Q3); Pediatrics (Q3); Pediatrics, Perinatology and Child Health (Q3)";"Medicine; Nursing; Psychology; Social Sciences"
441;21101077107;"Continuity in Education";journal;"26319179";"Ubiquity Press";Yes;Yes;0,370;Q3;8;9;18;404;32;18;1,78;44,89;84,00;0;5;United Kingdom;Western Europe;"Ubiquity Press";"2020-2024";"Developmental and Educational Psychology (Q3); Education (Q3); Physiology (medical) (Q3); Social Psychology (Q3)";"Medicine; Psychology; Social Sciences"
442;5800208186;"Arts and Humanities in Higher Education";journal;"14740222";"SAGE Publications Ltd";No;No;0,368;Q3;35;20;72;836;100;71;1,67;41,80;78,95;0;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
443;21100446217;"Journal of International Education in Business";journal;"2046469X, 18363261";"Emerald Group Publishing Ltd.";No;No;0,367;Q3;21;24;50;1501;98;50;2,50;62,54;52,38;0;16;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2025";"Business, Management and Accounting (miscellaneous) (Q3); Education (Q3)";"Business, Management and Accounting; Social Sciences"
444;21100384282;"Journal for Multicultural Education";journal;"20535368, 2053535X";"Emerald Group Publishing Ltd.";No;No;0,365;Q3;20;44;75;1615;110;74;1,40;36,70;73,49;0;19;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2014-2025";"Cultural Studies (Q1); Linguistics and Language (Q1); Education (Q3)";"Social Sciences"
445;21100448317;"Monografias de Traduccion e Interpretacion";journal;"18894178, 19899335";"Universidad de Alicante";No;Yes;0,365;Q3;12;23;67;893;72;67;0,98;38,83;76,00;0;1;Spain;Western Europe;"Universidad de Alicante";"2014-2024";"Linguistics and Language (Q1); Education (Q3)";"Social Sciences"
446;21100809808;"Educational and Developmental Psychologist";journal;"20590784, 20590776";"Routledge";No;No;0,364;Q3;23;19;55;1072;67;50;1,24;56,42;60,42;1;9;United Kingdom;Western Europe;"Routledge";"2016-2025";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
447;4500151513;"Narrative Inquiry";journal;"13876740";"John Benjamins Publishing Company";No;No;0,363;Q3;54;20;58;1026;70;57;1,18;51,30;71,43;0;3;Netherlands;Western Europe;"John Benjamins Publishing Company";"1998-2025";"History (Q1); Literature and Literary Theory (Q1); Social Sciences (miscellaneous) (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
448;52557;"International Journal of Nursing Education Scholarship";journal;"1548923X, 21945772";"Walter de Gruyter GmbH";No;No;0,359;Q3;45;29;135;1192;187;133;1,31;41,10;67,44;1;8;Germany;Western Europe;"Walter de Gruyter GmbH";"2003-2025";"Nursing (miscellaneous) (Q2); Education (Q3)";"Nursing; Social Sciences"
449;21100220379;"International Journal of Technology Enhanced Learning";journal;"17535263, 17535255";"Inderscience";No;No;0,357;Q3;31;24;76;1154;155;75;1,94;48,08;42,62;0;11;Switzerland;Western Europe;"Inderscience";"2008-2025";"Computer Science Applications (Q3); Education (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
450;5800161654;"Educational Forum";journal;"19388098, 00131725";"Taylor and Francis Ltd.";No;No;0,356;Q3;36;23;104;957;100;89;1,03;41,61;66,67;1;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1936-2025";"Education (Q3)";"Social Sciences"
451;21100440523;"Interaction Design and Architecture(s)";journal;"18269745, 22832998";"ASLERD";Yes;Yes;0,356;Q3;21;47;106;2161;166;104;1,71;45,98;44,37;0;18;Italy;Western Europe;"ASLERD";"2007, 2011-2024";"Architecture (Q1); Media Technology (Q2); Social Sciences (miscellaneous) (Q2); Computer Science Applications (Q3); Education (Q3); Human-Computer Interaction (Q3); Pharmacology (Q3)";"Computer Science; Engineering; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
452;145569;"L1 Educational Studies in Language and Literature";journal;"15731731, 15676617";"International Association for Research in L1 Education (ARLE)";Yes;Yes;0,356;Q3;20;24;97;1659;100;96;0,63;69,13;59,57;1;6;Belgium;Western Europe;"International Association for Research in L1 Education (ARLE)";"2001-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Health Professions (miscellaneous) (Q2); Education (Q3); Psychology (miscellaneous) (Q3)";"Arts and Humanities; Health Professions; Psychology; Social Sciences"
453;21100975561;"Journal of Visual Literacy";journal;"1051144X, 23796529";"Taylor and Francis Ltd.";No;No;0,355;Q3;23;16;54;611;80;50;1,06;38,19;73,33;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Visual Arts and Performing Arts (Q1); Communication (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
454;19700173246;"Academia Revista Latinoamericana de Administracion";journal;"10128255, 20565127";"Emerald Group Publishing Ltd.";No;No;0,354;Q3;24;29;90;2030;147;87;1,54;70,00;41,94;0;15;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2025";"Economics, Econometrics and Finance (miscellaneous) (Q2); Business and International Management (Q3); Education (Q3); Management Science and Operations Research (Q3); Organizational Behavior and Human Resource Management (Q3); Public Administration (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Social Sciences"
455;21100897002;"Education Research International";journal;"20904010, 20904002";"John Wiley and Sons Ltd";Yes;No;0,354;Q3;24;219;188;11350;388;188;1,80;51,83;38,31;3;92;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2018-2024";"Education (Q3)";"Social Sciences"
456;5800179629;"Journal of Criminal Justice Education";journal;"10511253, 17459117";"Taylor and Francis Ltd.";No;No;0,354;Q3;37;33;90;1827;98;88;0,88;55,36;52,94;0;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-1995, 2005-2025";"Law (Q2); Education (Q3)";"Social Sciences"
457;22108;"International Journal of Disability, Development and Education";journal;"1465346X, 1034912X";"Routledge";No;No;0,353;Q3;52;129;145;5962;236;145;1,43;46,22;59,46;0;78;United Kingdom;Western Europe;"Routledge";"1989-2025";"Health Professions (miscellaneous) (Q2); Developmental and Educational Psychology (Q3); Education (Q3); Health (social science) (Q3)";"Health Professions; Psychology; Social Sciences"
458;29571;"Journal of Biological Education";journal;"00219266, 21576009";"Taylor and Francis Ltd.";No;No;0,353;Q3;49;46;148;1620;208;134;1,43;35,22;52,45;1;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1967-2025";"Agricultural and Biological Sciences (miscellaneous) (Q2); Education (Q3)";"Agricultural and Biological Sciences; Social Sciences"
459;12043;"Interchange";journal;"15731790, 08264805";"Springer Netherlands";No;No;0,352;Q3;24;35;94;1704;124;91;1,45;48,69;40,79;1;14;Netherlands;Western Europe;"Springer Netherlands";"1970-2003, 2005-2025";"Arts and Humanities (miscellaneous) (Q2); Law (Q2); Social Sciences (miscellaneous) (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
460;21100935002;"Revista Espanola de Educacion Comparada";journal;"11378654, 21745382";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,348;Q3;10;31;86;1272;104;82;1,42;41,03;57,38;1;17;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2019-2025";"Philosophy (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
461;5700154766;"International Journal of Early Years Education";journal;"09669760";"Routledge";No;No;0,346;Q3;42;66;97;2840;149;85;1,29;43,03;72,08;3;19;United Kingdom;Western Europe;"Routledge";"1993-2025";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
462;19900191760;"Journal of Peace Education";journal;"17400201, 1740021X";"Routledge";No;No;0,346;Q3;21;17;50;953;53;49;0,62;56,06;77,50;1;7;United Kingdom;Western Europe;"Routledge";"2010-2025";"Political Science and International Relations (Q2); Sociology and Political Science (Q2); Education (Q3)";"Social Sciences"
463;21100887517;"Journal of Dance Education";journal;"15290824, 2158074X";"Taylor and Francis Ltd.";No;No;0,345;Q3;22;31;90;779;97;83;1,03;25,13;84,78;0;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2001-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
