Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
405;19700181415;"Journal of Beliefs and Values";journal;"13617672, 14699362";"Routledge";No;No;0,369;Q3;27;40;106;1461;90;97;1,03;36,53;59,49;3;8;United Kingdom;Western Europe;"Routledge";"1984-2025";"Religious Studies (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
406;21100228077;"Higher Education, Skills and Work-based Learning";journal;"2042390X, 20423896";"Emerald Publishing";No;No;0,362;Q3;31;93;131;4815;202;121;1,45;51,77;46,51;0;71;United Kingdom;Western Europe;"Emerald Publishing";"2010-2025";"Education (Q3); Life-span and Life-course Studies (Q3)";"Social Sciences"
407;21100890306;"Journal of Physical Education, Recreation and Dance";journal;"07303084, 21683816";"Taylor and Francis Ltd.";No;No;0,362;Q3;18;120;216;2048;152;136;0,70;17,07;50,74;6;24;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Education (Q3); Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine; Social Sciences"
408;21100372549;"Teaching English with Technology";journal;"16421027";"University of Nicosia";Yes;No;0,362;Q3;21;37;67;1466;118;64;1,74;39,62;48,65;0;14;Cyprus;Western Europe;"University of Nicosia";"2014-2024";"Linguistics and Language (Q1); Education (Q3)";"Social Sciences"
409;6200180185;"Infancia y Aprendizaje";journal;"15784126, 02103702";"SAGE Publications Ltd";No;Yes;0,357;Q3;31;34;74;1436;87;72;0,72;42,24;61,19;1;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1978-2023";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
410;200147133;"International Journal of Lifelong Education";journal;"1464519X, 02601370";"Routledge";No;No;0,357;Q3;57;45;147;2139;158;132;0,96;47,53;53,68;10;25;United Kingdom;Western Europe;"Routledge";"1982-2025";"Education (Q3); E-learning (Q3); Life-span and Life-course Studies (Q3)";"Social Sciences"
411;21100331609;"Australian Journal of Indigenous Education";journal;"13260111, 20497784";"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland";Yes;Yes;0,355;Q3;34;22;62;856;63;57;0,93;38,91;60,47;3;6;United Kingdom;Western Europe;"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland";"1996-2024";"Anthropology (Q2); Education (Q3)";"Social Sciences"
412;29598;"Religious Education";journal;"15473201, 00344087";"Taylor and Francis Ltd.";No;No;0,355;Q3;21;51;162;1143;57;125;0,28;22,41;59,65;3;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1906-2025";"Religious Studies (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
413;19700173116;"Journal of Children's Services";journal;"17466660";"Emerald Group Publishing Ltd.";No;No;0,353;Q3;28;28;65;980;53;63;0,77;35,00;66,67;0;18;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2024";"Law (Q2); Sociology and Political Science (Q2); Developmental and Educational Psychology (Q3); Education (Q3); Health (social science) (Q3)";"Psychology; Social Sciences"
414;21100870589;"International Journal of Play";journal;"21594953";"Taylor and Francis Ltd.";No;No;0,351;Q3;22;35;85;1595;84;65;0,70;45,57;64,41;1;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2025";"Cultural Studies (Q1); Anthropology (Q2); Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
415;21100450131;"Journal of Technology and Science Education";journal;"20145349, 20136374";"OmniaScience";Yes;No;0,351;Q3;23;24;102;913;198;100;1,83;38,04;34,92;0;3;Spain;Western Europe;"OmniaScience";"2014-2025";"Computer Science Applications (Q3); Education (Q3)";"Computer Science; Social Sciences"
416;145663;"Language Resources and Evaluation";journal;"1574020X";"Springer Netherlands";No;No;0,350;Q3;65;40;110;2313;260;104;2,32;57,83;40,71;4;2;Netherlands;Western Europe;"Springer Netherlands";"1996-2002, 2005-2025";"Linguistics and Language (Q1); Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
417;100147339;"British Journal of Special Education";journal;"14678578, 09523383";"Wiley-Blackwell Publishing Ltd";No;No;0,349;Q3;45;29;95;896;64;68;0,62;30,90;71,74;3;12;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1974-2025";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
418;19700174629;"Cultura y Educacion";journal;"15784118, 11356405";"SAGE Publications Ltd";No;No;0,349;Q3;28;34;87;1272;136;86;1,53;37,41;48,75;0;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"2008-2024";"Cultural Studies (Q1); Education (Q3)";"Social Sciences"
419;21100378965;"Journal of Social Science Education";journal;"16119665, 16185293";"sowi-online e.V.";Yes;Yes;0,346;Q3;15;36;99;1643;82;87;0,71;45,64;52,31;0;20;Germany;Western Europe;"sowi-online e.V.";"2014-2024";"Education (Q3)";"Social Sciences"
420;5600155537;"Intercultural Education";journal;"14675986, 14698439";"Routledge";No;No;0,344;Q3;35;45;122;1620;162;113;1,19;36,00;63,64;4;17;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q1); Education (Q3)";"Social Sciences"
421;21100925880;"Art Education";journal;"23255161, 00043125";"Routledge";No;No;0,343;Q3;30;49;161;860;72;137;0,43;17,55;81,63;0;0;United Kingdom;Western Europe;"Routledge";"1996-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
422;144982;"Physics Education";journal;"00319120";"IOP Publishing Ltd.";No;No;0,343;Q3;38;248;561;3075;445;549;0,69;12,40;25,89;3;18;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1966-2025";"Education (Q3); Physics and Astronomy (miscellaneous) (Q3)";"Physics and Astronomy; Social Sciences"
423;17700155804;"Journal of E-Learning and Knowledge Society";journal;"18266223, 19718829";"Italian e-Learning Association";Yes;Yes;0,342;Q3;26;41;110;1494;151;101;0,97;36,44;47,79;0;15;Italy;Western Europe;"Italian e-Learning Association";"2006, 2009-2024";"Computer Science Applications (Q3); Education (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
424;28673;"Educational Gerontology";journal;"03601277, 15210472";"Routledge";No;No;0,341;Q3;64;70;205;3016;217;185;0,91;43,09;68,06;8;13;United Kingdom;Western Europe;"Routledge";"1976-2025";"Education (Q3); Geriatrics and Gerontology (Q3)";"Medicine; Social Sciences"
425;145468;"International Journal for Educational and Vocational Guidance";journal;"15731782, 18730388";"Springer Netherlands";No;No;0,341;Q3;33;28;59;1819;92;58;1,37;64,96;47,31;3;5;Netherlands;Western Europe;"Springer Netherlands";"2001, 2005-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
426;21100215938;"Profesorado";journal;"1138414X, 19896395";"Universidad de Granada";Yes;Yes;0,341;Q3;27;57;307;2424;316;305;1,00;42,53;58,55;2;31;Spain;Western Europe;"Universidad de Granada";"2012-2024";"Education (Q3)";"Social Sciences"
427;21100456197;"Multicultural Education Review";journal;"23770031, 2005615X";"Taylor and Francis Ltd.";No;No;0,340;Q3;19;21;59;971;67;56;0,67;46,24;47,50;0;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2013, 2015-2025";"Anthropology (Q2); Education (Q3)";"Social Sciences"
428;21100326894;"Revista Eureka";journal;"1697011X";"Universidad de Cadiz";Yes;Yes;0,339;Q3;18;33;123;1288;99;121;0,79;39,03;57,75;0;9;Spain;Western Europe;"Universidad de Cadiz";"2014-2024";"Education (Q3)";"Social Sciences"
429;21100788924;"African Journal of Research in Mathematics, Science and Technology Education";journal;"18117295, 24697656";"Taylor and Francis Ltd.";No;No;0,337;Q3;22;36;94;1119;77;94;0,63;31,08;31,82;1;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2025";"Engineering (miscellaneous) (Q2); Computer Science Applications (Q3); Education (Q3); Mathematics (miscellaneous) (Q3); Physics and Astronomy (miscellaneous) (Q3)";"Computer Science; Engineering; Mathematics; Physics and Astronomy; Social Sciences"
430;4500151513;"Narrative Inquiry";journal;"13876740";"John Benjamins Publishing Company";No;No;0,337;Q3;54;20;56;976;62;56;0,69;48,80;54,05;0;3;Netherlands;Western Europe;"John Benjamins Publishing Company";"1998-2025";"History (Q1); Literature and Literary Theory (Q1); Social Sciences (miscellaneous) (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
431;21100857775;"PNA";journal;"18873987";"Universidad de Granada, Grupo de Investigacion Didactica de la Matematica";Yes;Yes;0,337;Q3;7;12;32;420;14;32;0,29;35,00;52,94;0;0;Spain;Western Europe;"Universidad de Granada, Grupo de Investigacion Didactica de la Matematica";"2017-2025";"Education (Q3); Mathematics (miscellaneous) (Q3)";"Mathematics; Social Sciences"
432;5800207394;"Child Care in Practice";journal;"13575279";"Taylor and Francis Ltd.";No;No;0,336;Q3;31;35;92;1781;88;80;0,77;50,89;70,83;6;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Community and Home Care (Q2); Pediatrics (Q2); Developmental and Educational Psychology (Q3); Education (Q3); Health (social science) (Q3); Pediatrics, Perinatology and Child Health (Q3)";"Medicine; Nursing; Psychology; Social Sciences"
433;21100897215;"Revista de Educacion a Distancia";journal;"15787680";"Universidad de Murcia";Yes;Yes;0,336;Q3;18;24;61;1302;121;59;1,98;54,25;41,51;0;7;Spain;Western Europe;"Universidad de Murcia";"2018-2025";"Education (Q3)";"Social Sciences"
434;200147107;"Communication Reports";journal;"08934215";"Taylor and Francis Ltd.";No;No;0,333;Q3;31;13;43;439;43;43;1,00;33,77;45,00;1;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-1995, 2005-2025";"Linguistics and Language (Q1); Communication (Q2); Education (Q3)";"Social Sciences"
435;15033;"Deafness and Education International";journal;"14643154, 1557069X";"Maney Publishing";No;No;0,328;Q3;29;22;48;857;39;40;0,50;38,95;81,94;1;5;United Kingdom;Western Europe;"Maney Publishing";"1999-2025";"Education (Q3); Speech and Hearing (Q3)";"Health Professions; Social Sciences"
436;19600161833;"Journal fur Mathematik-Didaktik";journal;"01735322, 18692699";"Springer Verlag";No;No;0,328;Q3;19;16;38;1058;37;36;1,30;66,13;42,11;0;6;Germany;Western Europe;"Springer Verlag";"1980-1995, 1997-2002, 2004-2005, 2007-2025";"Education (Q3); Mathematics (miscellaneous) (Q3)";"Mathematics; Social Sciences"
437;11200153573;"London Review of Education";journal;"14748460, 14748479";"UCL Press";Yes;Yes;0,326;Q3;33;34;103;1559;134;94;1,35;45,85;58,46;0;12;United Kingdom;Western Europe;"UCL Press";"2008-2024";"Education (Q3)";"Social Sciences"
438;19700183077;"Research in Dance Education";journal;"14701111, 14647893";"Taylor and Francis Ltd.";No;No;0,326;Q3;22;26;69;854;50;60;0,78;32,85;75,00;1;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
439;21100318417;"Asian ESP Journal (discontinued)";journal;"22060979, 18333001";"Asian EFL Journal Press";No;No;0,321;Q3;16;144;119;5967;124;111;1,07;41,44;40,00;0;35;United Kingdom;Western Europe;"Asian EFL Journal Press";"2014-2021";"Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
440;21100896874;"European Journal of Educational Research";journal;"21658714";"Eurasian Society of Educational Research";Yes;No;0,319;Q3;29;138;192;7241;375;192;1,95;52,47;49,58;16;48;Netherlands;Western Europe;"Eurasian Society of Educational Research";"2018-2025";"Education (Q3)";"Social Sciences"
441;21100778091;"Journal of Adult and Continuing Education";journal;"14779714, 14797194";"SAGE Publications Inc.";No;No;0,319;Q3;14;15;50;643;36;44;0,69;42,87;65,63;1;6;United Kingdom;Western Europe;"SAGE Publications Inc.";"2014, 2016-2025";"Education (Q3)";"Social Sciences"
442;21100238613;"Digital Education Review";journal;"20139144";"Universitat de Barcelona";Yes;Yes;0,318;Q3;26;25;76;1265;106;76;1,40;50,60;54,55;0;7;Spain;Western Europe;"Universitat de Barcelona";"2010-2025";"Computer Science Applications (Q3); Education (Q3)";"Computer Science; Social Sciences"
443;19400157158;"Estudios Sobre Educacion";journal;"15787001";"Servicio de Publicaciones de la Universidad de Navarra";Yes;Yes;0,318;Q3;20;26;64;1289;75;63;1,17;49,58;59,74;1;7;Spain;Western Europe;"Servicio de Publicaciones de la Universidad de Navarra";"2001-2025";"Education (Q3)";"Social Sciences"
444;21100863113;"Campus Virtuales (discontinued)";journal;"22551514";"Red Universitaria de Campus Virtuales";No;No;0,317;Q3;19;20;60;803;124;60;2,70;40,15;48,94;0;10;Spain;Western Europe;"Red Universitaria de Campus Virtuales";"2017-2022";"Computer Science Applications (Q3); Education (Q3)";"Computer Science; Social Sciences"
445;21100316465;"Apunts. Educacion Fisica y Deportes";journal;"15774015, 20140983";"Institut Nacional d'Educacio Fisica de Catalunya";Yes;Yes;0,316;Q3;19;45;150;1227;149;146;1,06;27,27;31,58;0;7;Spain;Western Europe;"Institut Nacional d'Educacio Fisica de Catalunya";"2000, 2002, 2013-2025";"Cultural Studies (Q1); Education (Q3)";"Social Sciences"
446;21100780474;"Journal of Curriculum and Pedagogy";journal;"15505170, 21568154";"Taylor and Francis Ltd.";No;No;0,315;Q3;20;33;62;830;49;51;0,41;25,15;70,21;1;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2004-2025";"Education (Q3)";"Social Sciences"
447;12387;"International Journal of Mechanical Engineering Education";journal;"03064190, 20504586";"SAGE Publications Inc.";No;No;0,314;Q3;20;20;64;523;62;64;1,17;26,15;21,05;0;3;United Kingdom;Western Europe;"SAGE Publications Inc.";"1981, 1983-1991, 2000, 2002-2025";"Education (Q3); Mechanical Engineering (Q3)";"Engineering; Social Sciences"
448;21100897170;"Power and Education";journal;"17577438";"SAGE Publications Ltd";Yes;No;0,314;Q3;22;18;59;961;41;57;0,67;53,39;48,15;1;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"2009-2025";"Sociology and Political Science (Q2); Education (Q3)";"Social Sciences"
449;21100396634;"Journal of Educational, Cultural and Psychological Studies";journal;"20377924, 20377932";"LED Edizioni Universitarie";Yes;Yes;0,313;Q3;13;30;91;989;54;76;0,62;32,97;58,57;2;12;Italy;Western Europe;"LED Edizioni Universitarie";"2014-2024";"Developmental and Educational Psychology (Q3); Education (Q3); Social Psychology (Q3)";"Psychology; Social Sciences"
450;5900152813;"International Journal of Art and Design Education";journal;"14768062, 14768070";"Wiley-Blackwell Publishing Ltd";No;No;0,312;Q3;34;60;156;1929;105;149;0,56;32,15;67,02;2;17;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2025";"Visual Arts and Performing Arts (Q1); Arts and Humanities (miscellaneous) (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
451;21100456864;"Professions and Professionalism";journal;"18931049";"Oslo and Akershus University College of Applied Sciences";Yes;Yes;0,310;Q3;12;14;51;610;42;47;0,76;43,57;55,00;0;5;Norway;Western Europe;"Oslo and Akershus University College of Applied Sciences";"2016-2024";"Education (Q3); Life-span and Life-course Studies (Q3)";"Social Sciences"
452;21100468901;"Retos";journal;"19882041, 15791726";"Federacion Espanola de Docentes de Educacion Fisica";Yes;No;0,310;Q3;33;337;603;14723;998;603;1,44;43,69;29,55;0;67;Spain;Western Europe;"Federacion Espanola de Docentes de Educacion Fisica";"2016-2025";"Education (Q3); Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine; Social Sciences"
453;19900191902;"Journal of Occupational Therapy, Schools, and Early Intervention";journal;"19411243, 19411251";"Routledge";No;No;0,309;Q3;19;32;98;1316;67;96;0,65;41,13;78,02;2;12;United Kingdom;Western Europe;"Routledge";"2008-2025";"Education (Q3); Occupational Therapy (Q3); Social Psychology (Q3)";"Health Professions; Psychology; Social Sciences"
454;19700187610;"Pedagogies";journal;"15544818, 1554480X";"Taylor and Francis Ltd.";No;No;0,309;Q3;22;18;61;947;64;58;0,87;52,61;59,46;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q3)";"Social Sciences"
455;17700154911;"Revista Electronica Complutense de Investigacion en Educacion Musical";journal;"16987454";"Universidad Complutense Madrid";Yes;Yes;0,309;-;11;10;38;395;30;35;0,89;39,50;48,00;0;4;Spain;Western Europe;"Universidad Complutense Madrid";"2004-2024";"Music (Q1)";"Arts and Humanities"
456;5000155600;"Health Education";journal;"1758714X, 09654283";"Emerald Group Publishing Ltd.";No;No;0,308;Q3;44;19;101;899;121;99;0,97;47,32;58,33;0;10;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1992-2025";"Education (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
457;21100220379;"International Journal of Technology Enhanced Learning";journal;"17535263, 17535255";"Inderscience";No;No;0,308;Q3;31;26;65;1388;111;65;1,59;53,38;46,43;0;15;Switzerland;Western Europe;"Inderscience";"2008-2025";"Computer Science Applications (Q3); Education (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
458;19700181256;"Constructivist Foundations";journal;"1782348X";"Vrije Universiteit Brussel";No;No;0,307;Q3;26;92;252;1373;93;106;0,39;14,92;25,30;0;4;Belgium;Western Europe;"Vrije Universiteit Brussel";"2010-2024";"Philosophy (Q1); History and Philosophy of Science (Q2); Multidisciplinary (Q2); Artificial Intelligence (Q3); Education (Q3); Cognitive Neuroscience (Q4)";"Arts and Humanities; Computer Science; Multidisciplinary; Neuroscience; Social Sciences"
459;21100818942;"Journal of Psychologists and Counsellors in Schools";journal;"20556365, 20556373";"SAGE Publications Ltd";No;No;0,306;Q3;32;23;51;971;55;45;0,92;42,22;64,62;3;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2024";"Developmental and Educational Psychology (Q3); Education (Q3); Social Psychology (Q3)";"Psychology; Social Sciences"
460;21100199534;"Teoria de la Educacion";journal;"11303743, 23865660";"Universidad de Salamanca, Facultad de EducaciOn";Yes;Yes;0,303;Q3;19;22;78;1037;87;78;0,79;47,14;38,89;1;8;Spain;Western Europe;"Universidad de Salamanca, Facultad de EducaciOn";"2008-2025";"Education (Q3)";"Social Sciences"
461;5800207601;"Australian Journal of Language and Literacy";journal;"10381562";"Springer International Publishing AG";No;No;0,299;Q3;32;21;66;763;52;53;0,85;36,33;82,05;1;7;Switzerland;Western Europe;"Springer International Publishing AG";"1997-2025";"Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
462;21100904317;"Avances de Investigacion en Educacion Matematica";journal;"22544313";"Spanish Society of Research in Mathematics Education";Yes;Yes;0,299;Q3;8;16;25;472;18;23;0,72;29,50;51,35;0;1;Spain;Western Europe;"Spanish Society of Research in Mathematics Education";"2018-2024";"Education (Q3); Mathematics (miscellaneous) (Q3)";"Mathematics; Social Sciences"
463;5700155526;"Research in Education";journal;"00345237";"SAGE Publications Inc.";No;No;0,297;Q3;22;15;56;883;65;50;0,78;58,87;45,83;1;7;United Kingdom;Western Europe;"SAGE Publications Inc.";"2007-2025";"Education (Q3)";"Social Sciences"
464;12100156092;"Journal of Political Science Education";journal;"15512177, 15512169";"Taylor and Francis Ltd.";No;No;0,294;Q3;33;52;122;933;104;114;0,74;17,94;57,14;3;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2025";"Sociology and Political Science (Q2); Education (Q3)";"Social Sciences"
465;21100901775;"BMJ Simulation and Technology Enhanced Learning";journal;"20566697";"BMJ Publishing Group";No;No;0,292;Q3;20;106;153;1680;156;132;1,06;15,85;52,53;1;19;United Kingdom;Western Europe;"BMJ Publishing Group";"2015-2021";"Education (Q3); Health Informatics (Q3); Modeling and Simulation (Q3)";"Mathematics; Medicine; Social Sciences"
466;21100897002;"Education Research International";journal;"20904010, 20904002";"John Wiley and Sons Ltd";Yes;No;0,290;Q3;24;47;52;2022;108;52;2,08;43,02;40,56;3;25;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2018-2024";"Education (Q3)";"Social Sciences"
467;21100451148;"Bordon";journal;"02105934, 23406577";"Sociedad Espanola de Pedagogia";Yes;Yes;0,289;Q3;21;35;116;1629;117;114;0,79;46,54;52,00;0;14;Spain;Western Europe;"Sociedad Espanola de Pedagogia";"2011-2024";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
468;17600155211;"Curriculum Perspectives";journal;"01597868";"Springer International Publishing AG";No;No;0,289;Q3;17;27;76;1038;58;65;0,62;38,44;50,00;4;4;Switzerland;Western Europe;"Springer International Publishing AG";"1980-1994, 1996-2003, 2006-2025";"Education (Q3)";"Social Sciences"
469;5100152914;"Educacion Medica";journal;"15751813";"Elsevier Espana S.L.U";Yes;No;0,288;Q3;24;80;342;1308;231;239;0,63;16,35;43,81;2;23;Spain;Western Europe;"Elsevier Espana S.L.U";"2003-2004, 2006-2012, 2014-2025";"Education (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
470;21100448939;"Journal of Applied Research in Higher Education";journal;"17581184, 20507003";"Emerald Group Publishing Ltd.";No;No;0,288;Q3;30;137;148;8033;193;147;1,08;58,64;46,83;0;48;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2009-2025";"Education (Q3)";"Social Sciences"
471;17966;"International Journal of Electrical Engineering and Education";journal;"20504578, 00207209";"SAGE Publications Inc.";No;No;0,286;Q3;31;31;86;740;110;79;0,81;23,87;17,19;0;8;United Kingdom;Western Europe;"SAGE Publications Inc.";"1963, 1965, 1967, 1969-1972, 1974-2024";"Education (Q3); Electrical and Electronic Engineering (Q3)";"Engineering; Social Sciences"
472;21100777750;"International Journal of Emotional Education";journal;"20737629";"University of Malta";Yes;Yes;0,285;Q3;17;14;53;560;72;50;1,21;40,00;61,70;0;6;Malta;Western Europe;"University of Malta";"2016-2024";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
473;19700181331;"International Journal of Children's Spirituality";journal;"14698455, 1364436X";"Routledge";No;No;0,284;Q3;26;18;93;802;50;81;0,51;44,56;64,00;0;2;United Kingdom;Western Europe;"Routledge";"1996-2025";"Philosophy (Q1); Religious Studies (Q1); Developmental and Educational Psychology (Q3); Education (Q3)";"Arts and Humanities; Psychology; Social Sciences"
474;19400156804;"Qualitative Research Journal";journal;"14480980, 14439883";"Emerald Group Publishing Ltd.";No;No;0,284;Q3;28;51;101;2126;87;97;0,79;41,69;61,46;0;13;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2025";"Social Sciences (miscellaneous) (Q2); Education (Q3)";"Social Sciences"
475;18300156707;"Visitor Studies";journal;"10645578, 19347715";"Routledge";No;No;0,283;Q3;30;19;41;886;48;37;0,96;46,63;64,71;0;3;United Kingdom;Western Europe;"Routledge";"1988-1989, 1992-1993, 2007-2024";"Museology (Q1); Communication (Q2); Education (Q3); Tourism, Leisure and Hospitality Management (Q3)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
476;21100401034;"Journal of Pedagogy";journal;"13381563, 13382144";"Walter de Gruyter";Yes;No;0,282;Q3;15;13;32;627;33;32;0,62;48,23;57,58;1;5;Germany;Western Europe;"Walter de Gruyter";"2010-2024";"Education (Q3)";"Social Sciences"
477;5800208186;"Arts and Humanities in Higher Education";journal;"14740222";"SAGE Publications Ltd";No;No;0,281;Q3;35;26;85;955;60;80;0,70;36,73;66,67;0;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
478;21100975561;"Journal of Visual Literacy";journal;"1051144X, 23796529";"Taylor and Francis Ltd.";No;No;0,281;Q3;23;15;54;709;37;51;0,78;47,27;84,21;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Visual Arts and Performing Arts (Q1); Communication (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
479;21100396345;"International Journal of Learning and Change";journal;"17402875, 17402883";"Inderscience";No;No;0,279;Q3;13;28;71;1516;55;69;0,53;54,14;46,55;0;8;Switzerland;Western Europe;"Inderscience";"2005, 2015-2025";"Education (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Social Sciences"
480;21100837257;"College Teaching";journal;"87567555, 19308299";"Taylor and Francis Ltd.";No;No;0,278;Q3;56;44;106;1030;96;85;0,80;23,41;60,26;1;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q3)";"Social Sciences"
481;29064;"Engineering Economist";journal;"0013791X, 15472701";"Taylor and Francis Ltd.";No;No;0,277;Q3;37;21;57;772;54;54;0,65;36,76;31,91;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1955-2024";"Engineering (miscellaneous) (Q2); Economics and Econometrics (Q3); Education (Q3)";"Economics, Econometrics and Finance; Engineering; Social Sciences"
482;21100400219;"European Journal for Research on the Education and Learning of Adults";journal;"20007426";"Linkoping University Electronic Press";Yes;Yes;0,277;Q3;13;26;51;1073;44;44;0,78;41,27;67,39;6;10;Sweden;Western Europe;"Linkoping University Electronic Press";"2010, 2015-2024";"Education (Q3)";"Social Sciences"
483;21100899523;"International Journal of Aerospace Psychology";journal;"24721832, 24721840";"Taylor and Francis Ltd.";No;No;0,277;Q3;54;18;29;852;49;27;1,33;47,33;43,64;2;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2025";"Aerospace Engineering (Q3); Applied Psychology (Q3); Computer Science Applications (Q3); Education (Q3)";"Computer Science; Engineering; Psychology; Social Sciences"
484;19300157109;"Irish Educational Studies";journal;"17474965, 03323315";"Taylor and Francis Ltd.";No;No;0,277;Q3;33;31;91;1590;84;87;0,80;51,29;54,10;3;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-1986, 1988-1996, 1998-2025";"Education (Q3)";"Social Sciences"
485;21100801727;"Digital Library Perspectives";journal;"20595816, 20595824";"Emerald Publishing";No;No;0,274;Q3;28;44;74;1389;74;73;1,21;31,57;32,97;0;13;United Kingdom;Western Europe;"Emerald Publishing";"2016-2025";"Library and Information Sciences (Q2); Education (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
486;144811;"International Journal of Construction Education and Research";journal;"15578771, 15503984";"Routledge";No;No;0,272;Q3;29;20;60;670;72;48;1,23;33,50;43,48;0;10;United Kingdom;Western Europe;"Routledge";"2004, 2006-2025";"Building and Construction (Q3); Education (Q3)";"Engineering; Social Sciences"
487;12100156333;"Asian EFL Journal (discontinued)";journal;"17381460";"Asian EFL Journal Press";Yes;No;0,270;Q3;22;243;558;8736;420;549;0,85;35,95;46,49;0;60;United Kingdom;Western Europe;"Asian EFL Journal Press";"2005, 2011-2021";"Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
488;21100782676;"Teaching Public Administration";journal;"01447394, 20478720";"SAGE Publications Inc.";No;No;0,267;Q3;17;21;60;925;55;57;0,88;44,05;37,04;3;5;United Kingdom;Western Europe;"SAGE Publications Inc.";"1979-1980, 1982-2007, 2009, 2012-2024";"Education (Q3); Public Administration (Q3)";"Social Sciences"
