Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
365;19900192117;"Journal of Adventure Education and Outdoor Learning";journal;"17540402, 14729679";"Routledge";No;No;0,455;Q2;34;28;79;1486;145;78;1,67;53,07;51,25;2;4;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions; Social Sciences"
366;21100450131;"Journal of Technology and Science Education";journal;"20145349, 20136374";"OmniaScience";Yes;No;0,454;Q2;23;41;102;1688;223;100;2,45;41,17;40,74;1;14;Spain;Western Europe;"OmniaScience";"2014-2025";"Education (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
367;19200156951;"English Teaching";journal;"11758708";"Emerald Group Publishing Ltd.";No;No;0,447;Q2;29;33;99;1623;99;90;0,93;49,18;72,41;0;7;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
368;21100887440;"Educational Studies - AESA";journal;"00131946, 15326993";"Taylor and Francis Ltd.";No;No;0,445;Q2;17;40;125;2188;147;117;1,15;54,70;62,50;1;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2024";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
369;14065;"Measurement and Evaluation in Counseling and Development";journal;"07481756, 19476302";"Taylor and Francis Ltd.";No;No;0,444;Q2;60;19;63;835;100;63;1,18;43,95;60,76;1;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2); Psychology (miscellaneous) (Q2); Applied Psychology (Q3); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
370;12345;"International Journal of Engineering Education";journal;"0949149X";"Tempus Publications";No;No;0,443;Q2;64;136;516;6092;711;477;1,33;44,79;39,47;0;54;Ireland;Western Europe;"Tempus Publications";"1996-2025";"Education (Q2); Engineering (miscellaneous) (Q2)";"Engineering; Social Sciences"
371;9000153112;"Journal of School Choice";journal;"15582159, 15582167";"Routledge";No;No;0,443;Q2;23;27;84;1319;87;75;1,00;48,85;27,50;5;10;United Kingdom;Western Europe;"Routledge";"2006-2025";"Education (Q2)";"Social Sciences"
372;21100860697;"Journalism and Mass Communication Educator";journal;"21614326, 10776958";"SAGE Publications Ltd";No;No;0,443;Q2;29;30;104;1145;126;97;1,10;38,17;63,08;6;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Communication (Q2); Education (Q2)";"Social Sciences"
373;21100215938;"Profesorado";journal;"1138414X, 19896395";"Universidad de Granada";Yes;Yes;0,442;Q2;27;52;273;2469;351;270;1,32;47,48;64,60;4;29;Spain;Western Europe;"Universidad de Granada";"2012-2024";"Education (Q2)";"Social Sciences"
374;21100898103;"RAUSP Management Journal";journal;"25310488";"Emerald Group Publishing Ltd.";Yes;Yes;0,442;Q2;20;25;96;1627;181;87;2,05;65,08;44,07;0;7;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2)";"Business, Management and Accounting; Social Sciences"
375;5800161654;"Educational Forum";journal;"19388098, 00131725";"Taylor and Francis Ltd.";No;No;0,441;Q2;36;39;103;1517;106;83;0,80;38,90;66,67;2;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1936-2025";"Education (Q2)";"Social Sciences"
376;24418;"Journal of Geoscience Education";journal;"10899995";"Taylor and Francis Ltd.";No;No;0,439;Q2;46;28;102;1383;162;81;1,83;49,39;55,26;2;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Earth and Planetary Sciences (miscellaneous) (Q2); Education (Q2)";"Earth and Planetary Sciences; Social Sciences"
377;21101048850;"International Journal of Learner Corpus Research";journal;"22151486, 22151478";"John Benjamins Publishing Company";No;No;0,437;Q2;16;11;30;523;32;30;0,85;47,55;48,00;0;1;Netherlands;Western Europe;"John Benjamins Publishing Company";"2015-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
378;21100898957;"International Journal of Engineering Pedagogy";journal;"21924880";"";Yes;No;0,435;Q2;23;65;146;2036;317;141;2,49;31,32;51,05;0;30;Germany;Western Europe;"";"2018-2025";"Education (Q2); Engineering (miscellaneous) (Q2)";"Engineering; Social Sciences"
379;144811;"International Journal of Construction Education and Research";journal;"15578771, 15503984";"Routledge";No;No;0,434;Q2;29;24;60;798;87;50;1,53;33,25;24,00;0;9;United Kingdom;Western Europe;"Routledge";"2004, 2006-2025";"Building and Construction (Q2); Education (Q2)";"Engineering; Social Sciences"
380;21100894554;"Multidisciplinary Journal of Educational Research";journal;"20142862";"Hipatia Editorial";Yes;No;0,433;Q2;10;12;41;543;112;41;4,33;45,25;57,50;0;6;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Education (Q2); Sociology and Political Science (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
381;15415;"Phi Delta Kappan";journal;"19406487, 00317217";"SAGE Publications Inc.";No;No;0,432;Q2;71;144;433;1123;323;297;0,63;7,80;61,47;18;31;United Kingdom;Western Europe;"SAGE Publications Inc.";"1981, 1984, 1993-1994, 1996-2024";"Education (Q2)";"Social Sciences"
382;19900191760;"Journal of Peace Education";journal;"17400201, 1740021X";"Routledge";No;No;0,429;Q2;21;17;51;1047;78;48;1,30;61,59;62,07;0;6;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q2); Political Science and International Relations (Q2); Sociology and Political Science (Q2)";"Social Sciences"
383;29571;"Journal of Biological Education";journal;"00219266, 21576009";"Taylor and Francis Ltd.";No;No;0,427;Q2;49;46;144;1562;183;131;1,34;33,96;52,27;5;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1967-2025";"Agricultural and Biological Sciences (miscellaneous) (Q2); Education (Q2)";"Agricultural and Biological Sciences; Social Sciences"
384;21100900141;"Pixel-Bit, Revista de Medios y Educacion";journal;"11338482, 21717966";"Universidad de Sevilla";Yes;Yes;0,426;Q2;20;30;94;1224;219;93;2,67;40,80;46,15;0;8;Spain;Western Europe;"Universidad de Sevilla";"2018-2025";"Education (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
385;24827;"Journal of Philosophy of Education";journal;"14679752, 03098249";"Oxford University Press";No;No;0,425;Q2;51;88;229;2891;191;206;0,78;32,85;40,23;3;13;United Kingdom;Western Europe;"Oxford University Press";"1967-2025";"History (Q1); Philosophy (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
386;21100870584;"International Journal of School and Educational Psychology";journal;"21683603, 21683611";"Taylor and Francis Ltd.";No;No;0,423;Q2;24;42;116;2746;175;100;1,51;65,38;62,71;5;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2024";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
387;21100331609;"Australian Journal of Indigenous Education";journal;"13260111, 20497784";"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland";Yes;Yes;0,421;Q2;34;47;65;2121;99;58;1,51;45,13;62,73;9;16;United Kingdom;Western Europe;"Aboriginal and Torres Strait Islander Studies Unit, The University of Queensland";"1996-2024";"Anthropology (Q1); Education (Q2)";"Social Sciences"
388;11400153314;"Contemporary Issues in Early Childhood";journal;"14639491";"SAGE Publications Inc.";No;No;0,420;Q2;36;10;119;262;131;107;0,86;26,20;53,85;1;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"2008-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
389;4500151513;"Narrative Inquiry";journal;"13876740";"John Benjamins Publishing Company";No;No;0,418;Q2;54;20;56;1146;56;56;1,08;57,30;76,47;1;4;Netherlands;Western Europe;"John Benjamins Publishing Company";"1998-2025";"History (Q1); Literature and Literary Theory (Q1); Education (Q2); Social Sciences (miscellaneous) (Q2)";"Arts and Humanities; Social Sciences"
390;21100372549;"Teaching English with Technology";journal;"16421027";"University of Nicosia";Yes;No;0,418;Q2;21;28;79;1050;142;76;1,55;37,50;39,62;0;8;Cyprus;Western Europe;"University of Nicosia";"2014-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
391;21100238613;"Digital Education Review";journal;"20139144";"Universitat de Barcelona";Yes;Yes;0,416;Q2;26;33;83;1890;169;83;1,97;57,27;63,41;1;10;Spain;Western Europe;"Universitat de Barcelona";"2010-2025";"Education (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
392;52557;"International Journal of Nursing Education Scholarship";journal;"1548923X, 21945772";"Walter de Gruyter GmbH";No;No;0,415;Q2;45;39;123;1326;179;122;1,26;34,00;83,89;1;8;Germany;Western Europe;"Walter de Gruyter GmbH";"2003-2025";"Education (Q2); Nursing (miscellaneous) (Q2)";"Nursing; Social Sciences"
393;18700156718;"Zeitschrift fur Erziehungswissenschaft";journal;"18625215, 1434663X";"VS Verlag fur Sozialwissenschaften";No;No;0,414;Q2;30;67;194;3772;189;169;0,86;56,30;55,06;8;29;Germany;Western Europe;"VS Verlag fur Sozialwissenschaften";"2008-2025";"Education (Q2)";"Social Sciences"
394;144982;"Physics Education";journal;"00319120";"IOP Publishing Ltd.";No;No;0,412;Q2;38;226;634;3116;559;623;0,84;13,79;26,45;1;30;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1966-2025";"Education (Q2); Physics and Astronomy (miscellaneous) (Q2)";"Physics and Astronomy; Social Sciences"
395;21100326894;"Revista Eureka";journal;"1697011X";"Universidad de Cadiz";Yes;Yes;0,412;Q2;18;40;110;1631;105;107;0,88;40,78;65,77;0;8;Spain;Western Europe;"Universidad de Cadiz";"2014-2024";"Education (Q2)";"Social Sciences"
396;21100904317;"Avances de Investigacion en Educacion Matematica";journal;"22544313";"Spanish Society of Research in Mathematics Education";Yes;Yes;0,410;Q2;8;19;41;497;35;38;0,76;26,16;49,06;0;0;Spain;Western Europe;"Spanish Society of Research in Mathematics Education";"2018-2024";"Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
397;5900152813;"International Journal of Art and Design Education";journal;"14768062, 14768070";"Wiley-Blackwell Publishing Ltd";No;No;0,410;Q2;34;56;187;1887;196;178;1,02;33,70;61,76;0;20;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2025";"Visual Arts and Performing Arts (Q1); Arts and Humanities (miscellaneous) (Q2); Education (Q2)";"Arts and Humanities; Social Sciences"
398;144729;"On the Horizon";journal;"10748121";"Emerald Group Publishing Ltd.";No;No;0,408;Q2;34;9;72;659;221;70;3,98;73,22;31,58;0;3;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2025";"Education (Q2)";"Social Sciences"
399;17600155211;"Curriculum Perspectives";journal;"01597868";"Springer International Publishing AG";No;No;0,407;Q2;17;29;79;1177;103;67;1,43;40,59;57,50;0;6;Switzerland;Western Europe;"Springer International Publishing AG";"1980-1994, 1996-2003, 2006-2025";"Education (Q2)";"Social Sciences"
400;17800156738;"Organization Management Journal";journal;"15416518, 27538567";"Emerald Publishing";Yes;Yes;0,406;Q2;25;9;56;555;66;55;0,93;61,67;56,52;0;1;United Kingdom;Western Europe;"Emerald Publishing";"2005, 2009-2025";"Business and International Management (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
401;21100316465;"Apunts. Educacion Fisica y Deportes";journal;"15774015, 20140983";"Institut Nacional d'Educacio Fisica de Catalunya";Yes;Yes;0,402;Q2;19;36;152;1088;196;148;1,66;30,22;30,34;0;3;Spain;Western Europe;"Institut Nacional d'Educacio Fisica de Catalunya";"2000, 2002, 2013-2025";"Cultural Studies (Q1); Education (Q2)";"Social Sciences"
402;5800208402;"Citizenship, Social and Economics Education";journal;"20471734";"SAGE Publications Inc.";No;No;0,401;Q2;17;13;39;676;69;38;1,19;52,00;39,29;1;10;United Kingdom;Western Europe;"SAGE Publications Inc.";"2011-2025";"Economics, Econometrics and Finance (miscellaneous) (Q2); Education (Q2); Sociology and Political Science (Q2)";"Economics, Econometrics and Finance; Social Sciences"
403;21100843893;"Cogent Education";journal;"2331186X";"Taylor and Francis Ltd.";Yes;No;0,401;Q2;43;136;345;7759;535;345;1,36;57,05;41,36;0;53;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2025";"Education (Q2)";"Social Sciences"
404;19700170279;"English in Education";journal;"17548845, 04250494";"Taylor and Francis Ltd.";No;No;0,401;Q2;26;27;82;854;55;61;0,72;31,63;71,43;3;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1964-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
405;144736;"Innovative Higher Education";journal;"07425627, 15731758";"Springer Netherlands";No;No;0,400;Q2;58;41;111;2017;158;93;1,32;49,20;68,15;1;20;Netherlands;Western Europe;"Springer Netherlands";"1983-2002, 2004-2025";"Education (Q2)";"Social Sciences"
406;21100448317;"Monografias de Traduccion e Interpretacion";journal;"18894178, 19899335";"Universidad de Alicante";No;Yes;0,400;Q2;12;23;54;1062;41;54;0,80;46,17;66,67;0;1;Spain;Western Europe;"Universidad de Alicante";"2014-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
407;21101021077;"Asian-Pacific Journal of Second and Foreign Language Education";journal;"23635169";"Springer Science + Business Media";Yes;No;0,397;Q2;21;20;54;955;97;54;1,85;47,75;52,50;0;5;Germany;Western Europe;"Springer Science + Business Media";"2016-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
408;21100979263;"Journal of Japanese Linguistics";journal;"01973150, 25121413";"De Gruyter Mouton";No;No;0,397;Q2;8;11;28;418;19;21;0,90;38,00;41,67;0;0;Germany;Western Europe;"De Gruyter Mouton";"1998, 2001-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
409;145569;"L1 Educational Studies in Language and Literature";journal;"15731731, 15676617";"International Association for Research in L1 Education (ARLE)";Yes;Yes;0,397;Q2;20;33;97;1630;140;96;1,34;49,39;78,46;0;6;Belgium;Western Europe;"International Association for Research in L1 Education (ARLE)";"2001-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2); Health Professions (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)";"Arts and Humanities; Health Professions; Psychology; Social Sciences"
410;100147337;"Journal of Education and Work";journal;"13639080, 14699435";"Brill Academic Publishers";No;No;0,395;Q2;47;54;129;2835;182;127;1,23;52,50;58,82;19;48;United Kingdom;Western Europe;"Brill Academic Publishers";"2005-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q3); Public Administration (Q3)";"Business, Management and Accounting; Social Sciences"
411;21100932443;"Journal of Immersion and Content-Based Language Education";journal;"22128433, 22128441";"John Benjamins Publishing Company";No;No;0,395;Q2;10;14;20;811;25;18;1,25;57,93;77,14;4;5;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
412;23339;"Chemical Research in Chinese Universities";journal;"10059040";"Springer International Publishing AG";Yes;No;0,393;Q2;36;166;546;8578;1107;540;2,37;51,67;42,50;0;52;Switzerland;Western Europe;"Springer International Publishing AG";"1999, 2001-2025";"Chemistry (miscellaneous) (Q2); Education (Q2)";"Chemistry; Social Sciences"
413;21100899009;"International Journal of Educational Psychology";journal;"20143591";"Hipatia Editorial";Yes;No;0,393;Q2;12;13;38;693;65;38;1,48;53,31;67,57;0;5;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
414;21100897169;"Studies in the Education of Adults";journal;"02660830, 14789833";"Taylor and Francis Ltd.";No;No;0,392;Q2;34;15;47;669;49;41;1,06;44,60;75,00;1;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q2); Sociology and Political Science (Q2)";"Social Sciences"
415;27536;"European Journal of Physics";journal;"01430807, 13616404";"Institute of Physics";No;No;0,391;-;62;288;631;6523;593;625;0,96;22,65;22,32;2;13;United Kingdom;Western Europe;"Institute of Physics";"1980-2025";"Physics and Astronomy (miscellaneous) (Q3)";"Physics and Astronomy"
416;21100204917;"Statistics Education Research Journal";journal;"15701824";"International Association for Statistical Education";Yes;No;0,390;Q2;21;24;72;890;70;63;0,86;37,08;67,92;0;1;Netherlands;Western Europe;"International Association for Statistical Education";"2011-2024";"Education (Q2); Statistics and Probability (Q3)";"Mathematics; Social Sciences"
417;145621;"Teaching Mathematics and its Applications";journal;"14716976, 02683679";"Oxford University Press";No;No;0,390;Q2;25;30;40;981;51;39;1,07;32,70;47,62;0;9;United Kingdom;Western Europe;"Oxford University Press";"1982-2024";"Education (Q2); Mathematics (miscellaneous) (Q2)";"Mathematics; Social Sciences"
418;20878;"Health Education Journal";journal;"00178969, 17488176";"SAGE Publications Ltd";No;No;0,389;-;43;78;232;3102;336;230;1,52;39,77;69,38;8;40;United Kingdom;Western Europe;"SAGE Publications Ltd";"1943-2025";"Small Animals (Q2); Health (social science) (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences; Veterinary"
419;12387;"International Journal of Mechanical Engineering Education";journal;"03064190, 20504586";"SAGE Publications Inc.";No;No;0,388;Q2;20;22;61;538;92;61;1,68;24,45;17,39;0;5;United Kingdom;Western Europe;"SAGE Publications Inc.";"1981, 1983-1991, 2000, 2002-2025";"Education (Q2); Mechanical Engineering (Q2)";"Engineering; Social Sciences"
420;17600155005;"Literacy Research and Instruction";journal;"19388071, 19388063";"Routledge";No;No;0,386;Q2;33;13;58;777;62;58;0,97;59,77;69,23;2;6;United Kingdom;Western Europe;"Routledge";"2008-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
421;21100782393;"Innovation and Development";journal;"2157930X, 21579318";"Taylor and Francis Ltd.";No;No;0,385;Q2;21;24;56;1531;102;54;1,48;63,79;43,18;0;19;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Cultural Studies (Q1); Development (Q2); Education (Q2); Geography, Planning and Development (Q2); Political Science and International Relations (Q2); Sociology and Political Science (Q2)";"Social Sciences"
422;19700186821;"International Journal of Web Based Communities";journal;"17418216, 14778394";"Inderscience Enterprises Ltd";No;No;0,385;Q2;28;19;77;905;102;70;1,50;47,63;36,73;0;5;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2004-2024";"Communication (Q2); Education (Q2); Computer Networks and Communications (Q3); Software (Q3)";"Computer Science; Social Sciences"
423;19700190347;"Canadian Journal of Science, Mathematics and Technology Education";journal;"19424051, 14926156";"Springer Nature";No;No;0,383;Q2;34;54;120;2259;117;94;0,90;41,83;50,52;0;10;Switzerland;Western Europe;"Springer Nature";"2001-2025";"Education (Q2)";"Social Sciences"
424;22015;"Child Language Teaching and Therapy";journal;"02656590, 14770865";"SAGE Publications Ltd";No;No;0,382;Q2;44;21;47;885;62;47;0,93;42,14;88,71;2;15;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2025";"Linguistics and Language (Q1); Education (Q2); Clinical Psychology (Q3); Developmental and Educational Psychology (Q3); Speech and Hearing (Q3)";"Health Professions; Psychology; Social Sciences"
425;5800179629;"Journal of Criminal Justice Education";journal;"10511253, 17459117";"Taylor and Francis Ltd.";No;No;0,380;Q2;37;24;96;1134;87;93;0,98;47,25;60,00;2;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-1995, 2005-2025";"Education (Q2); Law (Q2)";"Social Sciences"
426;21100386854;"Journal of Museum Education";journal;"10598650, 20516169";"Maney Publishing";No;No;0,375;Q2;15;50;139;942;100;125;0,69;18,84;78,65;0;13;United Kingdom;Western Europe;"Maney Publishing";"2014-2025";"Museology (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
427;5800208186;"Arts and Humanities in Higher Education";journal;"14740222";"SAGE Publications Ltd";No;No;0,374;Q2;35;20;79;959;77;75;1,02;47,95;57,58;0;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2025";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
428;19300157109;"Irish Educational Studies";journal;"17474965, 03323315";"Taylor and Francis Ltd.";No;No;0,374;Q2;33;53;92;1755;111;88;1,08;33,11;68,50;24;25;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-1986, 1988-1996, 1998-2025";"Education (Q2)";"Social Sciences"
429;5000155600;"Health Education";journal;"1758714X, 09654283";"Emerald Group Publishing Ltd.";No;No;0,370;Q3;44;45;82;2394;127;81;1,30;53,20;59,23;0;27;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1992-2025";"Education (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
430;22108;"International Journal of Disability, Development and Education";journal;"1465346X, 1034912X";"Routledge";No;No;0,369;Q3;52;54;131;2463;217;131;1,42;45,61;69,86;0;33;United Kingdom;Western Europe;"Routledge";"1989-2025";"Health Professions (miscellaneous) (Q2); Developmental and Educational Psychology (Q3); Education (Q3); Health (social science) (Q3)";"Health Professions; Psychology; Social Sciences"
431;21100456858;"Aula Abierta";journal;"02102773, 23412313";"Universidad de Oviedo";Yes;Yes;0,368;Q3;21;42;126;1692;188;124;1,64;40,29;62,11;1;13;Spain;Western Europe;"Universidad de Oviedo";"2014-2024";"Education (Q3)";"Social Sciences"
432;16400154714;"British Journal of Religious Education";journal;"17407931, 01416200";"Routledge";No;No;0,368;Q3;32;45;115;1766;112;101;1,13;39,24;47,69;2;13;United Kingdom;Western Europe;"Routledge";"1978-2025";"Religious Studies (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
433;21100400219;"European Journal for Research on the Education and Learning of Adults";journal;"20007426";"Linkoping University Electronic Press";Yes;Yes;0,367;Q3;13;20;62;1186;42;55;0,76;59,30;63,64;0;9;Sweden;Western Europe;"Linkoping University Electronic Press";"2010, 2015-2024";"Education (Q3)";"Social Sciences"
434;28673;"Educational Gerontology";journal;"03601277, 15210472";"Routledge";No;No;0,366;Q3;64;45;214;2146;276;197;1,30;47,69;72,54;3;11;United Kingdom;Western Europe;"Routledge";"1976-2025";"Education (Q3); Geriatrics and Gerontology (Q3)";"Medicine; Social Sciences"
435;21100255539;"International Review of Economics Education";journal;"14773880";"Elsevier B.V.";No;No;0,364;Q3;28;18;71;647;86;71;1,15;35,94;23,08;2;6;United Kingdom;Western Europe;"Elsevier B.V.";"2003-2011, 2013-2025";"Education (Q3)";"Social Sciences"
436;12100156092;"Journal of Political Science Education";journal;"15512177, 15512169";"Taylor and Francis Ltd.";No;No;0,364;Q3;33;122;143;3333;178;135;1,09;27,32;42,93;4;45;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2025";"Sociology and Political Science (Q2); Education (Q3)";"Social Sciences"
437;21100897139;"Nordic Studies in Science Education";journal;"18941257";"University of Oslo";Yes;Yes;0,364;Q3;8;23;80;785;54;70;0,60;34,13;73,47;0;4;Sweden;Western Europe;"University of Oslo";"2018-2024";"Education (Q3)";"Social Sciences"
438;21100899301;"International Journal of Sociology of Education";journal;"20143575";"Hipatia Editorial";Yes;No;0,363;Q3;10;12;40;542;84;39;2,78;45,17;52,17;0;7;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Social Sciences (miscellaneous) (Q2); Education (Q3)";"Social Sciences"
439;21100897002;"Education Research International";journal;"20904010, 20904002";"John Wiley and Sons Ltd";Yes;No;0,362;Q3;24;110;99;5430;220;99;1,85;49,36;42,14;5;55;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2018-2024";"Education (Q3)";"Social Sciences"
440;21100902635;"Revista Electronica Interuniversitaria de Formacion del Profesorado";journal;"15750965";"Universidad de Murcia Servicio de Publicaciones";Yes;Yes;0,362;Q3;15;47;89;1728;170;89;1,91;36,77;56,80;0;21;Spain;Western Europe;"Universidad de Murcia Servicio de Publicaciones";"2019-2024";"Education (Q3)";"Social Sciences"
441;19469;"Journal of Early Childhood Teacher Education";journal;"17455642, 10901027";"Taylor and Francis Ltd.";No;No;0,361;Q3;29;25;75;1291;70;54;0,72;51,64;88,14;5;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2025";"Social Sciences (miscellaneous) (Q2); Education (Q3)";"Social Sciences"
442;21101046163;"ECNU Review of Education";journal;"20965311, 26321742";"SAGE Publications Ltd";Yes;Yes;0,357;Q3;21;47;115;1975;185;101;1,59;42,02;45,12;12;17;United Kingdom;Western Europe;"SAGE Publications Ltd";"2018-2025";"Education (Q3)";"Social Sciences"
443;6000152860;"Studies in Art Education";journal;"23258039, 00393541";"Taylor and Francis Ltd.";No;No;0,357;Q3;18;35;100;1297;89;75;0,82;37,06;53,13;1;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2024";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
444;20000195008;"International Journal of Technological Learning, Innovation and Development";journal;"17531942, 17531950";"Inderscience Enterprises Ltd";No;No;0,354;Q3;29;16;46;1062;64;46;1,25;66,38;39,02;0;8;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2024";"Computer Science Applications (Q3); Education (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
445;21100440523;"Interaction Design and Architecture(s)";journal;"18269745, 22832998";"ASLERD";Yes;Yes;0,353;Q3;21;40;103;1925;138;97;1,55;48,13;35,00;0;17;Italy;Western Europe;"ASLERD";"2007, 2011-2024";"Architecture (Q1); Media Technology (Q2); Social Sciences (miscellaneous) (Q2); Computer Science Applications (Q3); Education (Q3); Human-Computer Interaction (Q3); Pharmacology (Q3)";"Computer Science; Engineering; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
446;21100446217;"Journal of International Education in Business";journal;"2046469X, 18363261";"Emerald Group Publishing Ltd.";No;No;0,349;Q3;21;1;66;73;71;66;0,82;73,00;100,00;0;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2025";"Business, Management and Accounting (miscellaneous) (Q3); Education (Q3)";"Business, Management and Accounting; Social Sciences"
447;18700156723;"NASSP Bulletin";journal;"19301405, 01926365";"SAGE Publications Ltd";No;No;0,349;Q3;34;18;53;748;44;44;0,82;41,56;53,85;0;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1917-1921, 1926-2023";"Education (Q3)";"Social Sciences"
448;21100836847;"Preventing School Failure";journal;"1045988X, 19404387";"Taylor and Francis Ltd.";No;No;0,349;Q3;23;30;109;1642;98;109;0,72;54,73;65,63;0;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996, 2014-2025";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
449;5600155537;"Intercultural Education";journal;"14675986, 14698439";"Routledge";No;No;0,348;Q3;35;46;124;1485;192;117;1,45;32,28;74,73;4;13;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q1); Education (Q3)";"Social Sciences"
450;5800207394;"Child Care in Practice";journal;"13575279";"Taylor and Francis Ltd.";No;No;0,346;Q3;31;34;97;1564;127;85;1,55;46,00;76,62;4;15;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Community and Home Care (Q3); Developmental and Educational Psychology (Q3); Education (Q3); Health (social science) (Q3); Pediatrics (Q3); Pediatrics, Perinatology and Child Health (Q3)";"Medicine; Nursing; Psychology; Social Sciences"
