Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
620;144624;"International Journal of Innovation and Learning";journal;"14718197, 17418089";"Inderscience Enterprises Ltd";No;No;0,227;Q3;30;42;156;2715;224;153;0,87;64,64;52,69;0;18;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2003-2025";"Education (Q3); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Social Sciences"
621;20000195008;"International Journal of Technological Learning, Innovation and Development";journal;"17531942, 17531950";"Inderscience Enterprises Ltd";No;No;0,227;Q3;29;10;44;746;62;44;1,61;74,60;30,00;0;7;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2024";"Education (Q3); Computer Science Applications (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
622;21101075552;"Media Practice and Education";journal;"25741136, 25741144";"Taylor and Francis Ltd.";No;No;0,226;Q3;24;48;81;2272;73;77;0,78;47,33;49,37;0;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Communication (Q3); Education (Q3)";"Social Sciences"
623;21100899503;"Transactional Analysis Journal";journal;"23295244, 03621537";"Taylor and Francis Ltd.";No;No;0,226;Q3;9;30;92;814;85;72;0,80;27,13;55,26;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Decision Sciences (miscellaneous) (Q3); Education (Q3); Clinical Psychology (Q4); Developmental and Educational Psychology (Q4); Psychiatry and Mental Health (Q4)";"Decision Sciences; Medicine; Psychology; Social Sciences"
624;21101000285;"Historia y Memoria de la Educacion";journal;"24440043";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,225;Q3;5;41;130;1665;32;129;0,19;40,61;53,03;0;8;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2019-2025";"History (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
625;21100268400;"International Journal for Technology in Mathematics Education";journal;"17442710, 20452519";"Research Information Ltd";No;No;0,225;Q3;11;28;86;494;49;77;0,41;17,64;42,86;0;5;United Kingdom;Western Europe;"Research Information Ltd";"2012-2024";"Education (Q3); Computational Theory and Mathematics (Q4); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
626;21100925824;"String Research Journal";journal;"21640661, 19484992";"SAGE Publications Ltd";No;No;0,225;Q3;7;5;14;175;10;14;0,67;35,00;81,82;0;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2010-2016, 2018-2024";"History (Q1); Music (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
627;5800208402;"Citizenship, Social and Economics Education";journal;"20471734";"SAGE Publications Inc.";No;No;0,224;Q3;17;12;37;696;47;37;1,17;58,00;50,00;0;6;United Kingdom;Western Europe;"SAGE Publications Inc.";"2011-2025";"Economics, Econometrics and Finance (miscellaneous) (Q3); Education (Q3); Sociology and Political Science (Q3)";"Economics, Econometrics and Finance; Social Sciences"
628;19700194014;"Journal of Jewish Education";journal;"15244113, 1554611X";"Taylor and Francis Ltd.";No;No;0,224;Q3;14;23;63;718;24;50;0,37;31,22;79,17;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1929-1932, 1938-1945, 1949-1950, 1952-1956, 1958-1970, 1972-2025";"Religious Studies (Q1); Cultural Studies (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
629;15285;"Zeitschrift fur Padagogik";journal;"00443247";"Verlag Julius Beltz GmbH";No;No;0,224;Q3;28;46;147;1984;43;140;0,26;43,13;53,57;0;9;Germany;Western Europe;"Verlag Julius Beltz GmbH";"1996-2024";"Education (Q3); Pediatrics, Perinatology and Child Health (Q3)";"Medicine; Social Sciences"
630;21100202718;"International Journal of Management in Education";journal;"17503868, 1750385X";"Inderscience";No;No;0,220;Q3;17;28;91;2194;95;91;1,03;78,36;36,76;0;15;Switzerland;Western Europe;"Inderscience";"2007-2024";"Education (Q3); Business, Management and Accounting (miscellaneous) (Q4)";"Business, Management and Accounting; Social Sciences"
631;19700187616;"Christian Higher Education";journal;"15363759, 15394107";"Taylor and Francis Ltd.";No;No;0,219;Q3;17;30;68;1486;36;58;0,43;49,53;47,06;0;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2002-2025";"Religious Studies (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
632;21100220465;"International Journal of Knowledge and Learning";journal;"17411017, 17411009";"Inderscience";No;No;0,219;Q3;24;33;63;2066;78;63;0,82;62,61;41,98;0;9;Switzerland;Western Europe;"Inderscience";"2005-2012, 2014-2025";"Education (Q3)";"Social Sciences"
633;5100152914;"Educacion Medica";journal;"15751813";"Elsevier Espana S.L.U";Yes;No;0,218;Q3;24;99;325;1906;219;211;0,77;19,25;52,07;0;35;Spain;Western Europe;"Elsevier Espana S.L.U";"2003-2004, 2006-2012, 2014-2025";"Education (Q3); Medicine (miscellaneous) (Q4)";"Medicine; Social Sciences"
634;21101192675;"Revista de Estudios e Investigacion en Psicologia y Educacion";journal;"23867418";"Publications Service of the University of A Coruna - Elvina Campus";Yes;Yes;0,217;Q3;6;17;73;706;53;72;0,75;41,53;61,90;0;3;Spain;Western Europe;"Publications Service of the University of A Coruna - Elvina Campus";"2019-2024";"Education (Q3); Psychology (miscellaneous) (Q4)";"Psychology; Social Sciences"
635;21101146538;"Revista Electronica de Linguistica Aplicada";journal;"18859089";"Asociacion Espanola de Linguistica Aplicada";Yes;Yes;0,217;Q3;12;21;29;1150;18;29;0,50;54,76;71,43;0;2;Spain;Western Europe;"Asociacion Espanola de Linguistica Aplicada";"2008-2016, 2018-2025";"Linguistics and Language (Q2); Education (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
636;21100896480;"Education et Didactique";journal;"21114838, 19563485";"Presses Universitaires de Rennes";No;No;0,216;Q3;5;43;64;1335;15;58;0,32;31,05;52,31;1;3;France;Western Europe;"Presses Universitaires de Rennes";"2018-2024";"Education (Q3); Social Sciences (miscellaneous) (Q3); Developmental and Educational Psychology (Q4)";"Psychology; Social Sciences"
637;21100201720;"Education Therapeutique du Patient";journal;"21000816, 21000808";"EDP Sciences";No;No;0,216;Q3;13;13;40;420;17;38;0,43;32,31;77,59;0;5;France;Western Europe;"EDP Sciences";"2009-2024";"Education (Q3); Public Health, Environmental and Occupational Health (Q4)";"Medicine; Social Sciences"
638;21100220499;"Field Actions Science Report";journal;"1867139X, 18678521";"Institut Veolia Environnement";Yes;Yes;0,216;Q3;19;15;73;86;50;56;0,55;5,73;25,00;0;8;France;Western Europe;"Institut Veolia Environnement";"2012-2025";"Development (Q3); Education (Q3); Geography, Planning and Development (Q3); Sociology and Political Science (Q3); Health (social science) (Q4)";"Social Sciences"
639;21101152134;"Hogre Utbildning";journal;"20007558";"Cappelen Damm Akademisk, Nordic Open Scholarly Publishing (NOASP)";Yes;Yes;0,211;Q3;4;23;73;684;25;70;0,17;29,74;67,50;0;8;Norway;Western Europe;"Cappelen Damm Akademisk, Nordic Open Scholarly Publishing (NOASP)";"2019-2024";"Education (Q3)";"Social Sciences"
640;25234;"Perspectives on Global Development and Technology";journal;"15691497, 15691500";"Brill Academic Publishers";No;No;0,211;Q3;22;22;84;1076;50;81;0,57;48,91;31,25;0;10;Netherlands;Western Europe;"Brill Academic Publishers";"2002-2024";"Development (Q3); Education (Q3); Geography, Planning and Development (Q3); Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3); Health (social science) (Q4)";"Social Sciences"
641;5600152864;"Education et Societes";journal;"1373847X, 17821428";"De Boeck Supérieur";No;No;0,210;Q4;15;21;39;886;11;39;0,21;42,19;56,10;0;0;Belgium;Western Europe;"De Boeck Supérieur";"2001-2024";"Sociology and Political Science (Q3); Education (Q4)";"Social Sciences"
642;21100901047;"Pedagogia Social";journal;"19899742, 11391723";"Sociedad Iberoamericana de Pedagogia Social";Yes;Yes;0,209;Q4;8;29;85;1278;66;81;0,60;44,07;66,67;0;22;Spain;Western Europe;"Sociedad Iberoamericana de Pedagogia Social";"2018-2025";"Sociology and Political Science (Q3); Education (Q4)";"Social Sciences"
643;21100223145;"Journal of Music, Technology and Education";journal;"17527074, 17527066";"Intellect Ltd.";No;No;0,207;Q4;19;0;46;0;28;40;0,29;0,00;0,00;0;0;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2023";"Music (Q2); Computer Science Applications (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
644;21100396345;"International Journal of Learning and Change";journal;"17402875, 17402883";"Inderscience";No;No;0,205;Q4;13;33;113;2229;119;111;1,12;67,55;60,27;0;9;Switzerland;Western Europe;"Inderscience";"2005, 2015-2025";"Education (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Social Sciences"
645;21101021144;"Visions for Sustainability";journal;"23848677";"University of Torino";No;No;0,205;Q4;7;43;69;2164;64;60;0,78;50,33;48,72;0;37;Italy;Western Europe;"University of Torino";"2019-2024";"Education (Q4); Environmental Science (miscellaneous) (Q4); Renewable Energy, Sustainability and the Environment (Q4)";"Energy; Environmental Science; Social Sciences"
646;21100854631;"International Journal of Christianity and Education";journal;"2056998X, 20569971";"SAGE Publications Ltd";No;No;0,204;Q4;6;26;61;1025;26;51;0,48;39,42;40,48;0;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2025";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
647;21100228079;"Analise Psicologica";journal;"08708231";"Instituto Superior de Psicologia Aplicada";Yes;No;0,203;Q4;14;14;54;725;27;54;0,47;51,79;69,05;0;4;Portugal;Western Europe;"Instituto Superior de Psicologia Aplicada";"2010-2024";"Education (Q4); Psychology (miscellaneous) (Q4)";"Psychology; Social Sciences"
648;21101037300;"Explorations in Media Ecology";journal;"15397785, 20480717";"Intellect Ltd.";No;No;0,203;Q4;5;26;101;790;24;74;0,13;30,38;40,00;0;3;United Kingdom;Western Europe;"Intellect Ltd.";"2019-2024";"Cultural Studies (Q2); Education (Q4)";"Social Sciences"
649;21100812627;"Publicaciones de la Facultad de Educacion y Humanidades del Campus de Melilla";journal;"25309269, 15774147";"Universidad de Granada";Yes;Yes;0,203;Q4;12;14;103;549;72;96;0,60;39,21;40,00;2;9;Spain;Western Europe;"Universidad de Granada";"2012-2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
650;21100858125;"Medical Writing";journal;"20474814, 20474806";"European Medical Writers Association";No;No;0,202;Q4;7;90;221;903;40;150;0,22;10,03;75,47;0;16;United Kingdom;Western Europe;"European Medical Writers Association";"2016-2024";"Medical Terminology; Education (Q4); Health Informatics (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
651;27358;"New Review of Information Networking";journal;"13614576, 17407869";"Taylor and Francis Ltd.";No;No;0,202;Q4;16;0;19;0;23;17;1,58;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2008, 2010-2025";"Computer Networks and Communications (Q4); Education (Q4); Human-Computer Interaction (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
652;21101102056;"J-Reading";journal;"22814310, 22815694";"Edizioni Nuova Cultura";No;No;0,201;Q4;6;20;42;877;20;42;0,50;43,85;47,50;0;8;Italy;Western Europe;"Edizioni Nuova Cultura";"2020-2024";"Demography (Q3); Geography, Planning and Development (Q3); Social Sciences (miscellaneous) (Q3); Urban Studies (Q3); Computers in Earth Sciences (Q4); Education (Q4)";"Earth and Planetary Sciences; Social Sciences"
653;21101105298;"Ogigia";journal;"18873731";"Universidad de Valladolid";Yes;Yes;0,199;Q4;6;21;47;892;13;46;0,37;42,48;68,42;0;2;Spain;Western Europe;"Universidad de Valladolid";"2019-2024";"Literature and Literary Theory (Q1); Linguistics and Language (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
654;66262;"International Journal of Continuing Engineering Education and Life-Long Learning";journal;"15604624, 17415055";"Inderscience Enterprises Ltd";No;No;0,198;Q4;26;36;141;652;349;141;2,32;18,11;48,28;0;18;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"1986, 1988, 1990-2025";"Engineering (miscellaneous) (Q3); Education (Q4); E-learning (Q4)";"Engineering; Social Sciences"
655;21100889438;"International Journal of Pluralism and Economics Education";journal;"17575656, 17575648";"Inderscience Enterprises Ltd";No;No;0,197;Q4;6;14;55;765;29;54;0,59;54,64;33,33;0;3;Switzerland;Western Europe;"Inderscience Enterprises Ltd";"2018-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Sociology and Political Science (Q3); Education (Q4)";"Economics, Econometrics and Finance; Social Sciences"
656;21100831449;"Italian Journal of Sociology of Education";journal;"20354983";"Padova University Press";Yes;Yes;0,194;Q4;9;23;79;1272;55;76;0,69;55,30;67,57;0;10;Italy;Western Europe;"Padova University Press";"2017-2024";"Social Sciences (miscellaneous) (Q3); Education (Q4)";"Social Sciences"
657;21100922989;"Journal of Spiritual Formation and Soul Care";journal;"23281030, 19397909";"SAGE Publications Ltd";No;No;0,191;Q4;6;28;43;316;14;38;0,07;11,29;19,05;0;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"2008-2025";"History (Q2); Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
658;15321;"Paedagogica Historica";journal;"1477674X, 00309230";"Taylor and Francis Ltd.";No;No;0,191;Q4;25;82;171;0;87;167;0,50;0,00;61,02;1;39;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1961-1985, 1990-1999, 2001-2004, 2006-2025";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
659;21101052816;"Arteterapia";journal;"19888309, 18866190";"Universidad Complutense Madrid";Yes;Yes;0,190;Q4;3;19;134;527;15;75;0,19;27,74;62,96;0;5;Spain;Western Europe;"Universidad Complutense Madrid";"2019-2025";"Arts and Humanities (miscellaneous) (Q2); Applied Psychology (Q4); Clinical Psychology (Q4); Education (Q4); Rehabilitation (Q4)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
660;21101087368;"Beijing International Review of Education";journal;"25902539, 25902547";"Brill Academic Publishers";No;No;0,189;Q4;10;23;127;678;68;112;0,48;29,48;27,27;0;8;Netherlands;Western Europe;"Brill Academic Publishers";"2019-2024";"Arts and Humanities (miscellaneous) (Q2); History (Q2); Philosophy (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
661;21101057340;"Revista de Medicina y Cine";journal;"18855210";"University of Salamanca";Yes;Yes;0,189;Q4;3;29;107;433;16;96;0,13;14,93;42,31;0;10;Spain;Western Europe;"University of Salamanca";"2019-2024";"Visual Arts and Performing Arts (Q1); Communication (Q3); Education (Q4); Medicine (miscellaneous) (Q4)";"Arts and Humanities; Medicine; Social Sciences"
662;21100208058;"Bellaterra Journal of Teaching and Learning Language and Literature";journal;"20136196";"Universitat Autonoma de Barcelona";Yes;Yes;0,188;Q4;9;23;74;810;39;70;0,35;35,22;76,47;0;7;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2016-2024";"Literature and Literary Theory (Q1); Linguistics and Language (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
663;18133;"Law Teacher";journal;"03069400, 19430353";"Taylor and Francis Ltd.";No;No;0,188;Q4;16;42;110;0;106;105;1,04;0,00;57,14;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1967-2025";"Law (Q3); Education (Q4)";"Social Sciences"
664;21100211343;"Hellenic Journal of Psychology";journal;"17901391";"Psychological Society of Northern Greece";No;No;0,187;Q4;15;14;44;1142;28;44;0,54;81,57;62,79;0;3;Greece;Western Europe;"Psychological Society of Northern Greece";"2011-2024";"Education (Q4); Psychology (miscellaneous) (Q4)";"Psychology; Social Sciences"
665;21100401034;"Journal of Pedagogy";journal;"13381563, 13382144";"Walter de Gruyter";Yes;No;0,186;Q4;15;7;34;321;32;34;0,50;45,86;60,00;0;2;Germany;Western Europe;"Walter de Gruyter";"2010-2024";"Education (Q4)";"Social Sciences"
666;5800215128;"Deutsch als Fremdsprache";journal;"00119741";"Langenscheidt";No;No;0,184;Q4;4;20;82;508;9;73;0,11;25,40;68,18;0;0;Germany;Western Europe;"Langenscheidt";"2013, 2017-2024";"Linguistics and Language (Q2); Education (Q4)";"Social Sciences"
667;21100405538;"International Journal of Learning Technology";journal;"17418119, 14778386";"Inderscience";No;No;0,181;Q4;16;20;54;1262;48;52;0,82;63,10;48,98;0;12;Switzerland;Western Europe;"Inderscience";"2014-2024";"Education (Q4); E-learning (Q4)";"Social Sciences"
668;21100401096;"Africa Education Review";journal;"18146627, 17535921";"Taylor and Francis Ltd.";No;No;0,179;Q4;17;20;56;926;34;56;0,56;46,30;48,15;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Education (Q4)";"Social Sciences"
669;21100940690;"Cultural Management: Science and Education";journal;"25126962";"Logos Verlag Berlin GmbH";No;No;0,178;Q4;8;14;50;450;33;44;0,75;32,14;52,17;0;5;Germany;Western Europe;"Logos Verlag Berlin GmbH";"2019-2024";"Arts and Humanities (miscellaneous) (Q2); Business and International Management (Q4); Education (Q4); Strategy and Management (Q4)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
670;21100463861;"HSE Social and Education History";journal;"20143567";"Hipatia Editorial";Yes;No;0,178;Q4;9;10;47;520;34;47;0,96;52,00;60,87;0;3;Spain;Western Europe;"Hipatia Editorial";"2016-2024";"History (Q2); Social Sciences (miscellaneous) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
671;12100155918;"Revista Lusofona de Educacao";journal;"1646401X, 16457250";"University of Lusophone Humanities and Technology";Yes;No;0,178;Q4;11;41;110;839;30;95;0,28;20,46;55,29;0;15;Portugal;Western Europe;"University of Lusophone Humanities and Technology";"2008-2025";"Education (Q4)";"Social Sciences"
672;21101023086;"Sport TK";journal;"22544070, 23408812";"Universidad de Murcia";Yes;No;0,178;Q4;10;120;263;3654;182;263;0,69;30,45;31,40;0;26;Spain;Western Europe;"Universidad de Murcia";"2019-2025";"Occupational Therapy (Q3); Complementary and Manual Therapy (Q4); Education (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine; Social Sciences"
673;21101040617;"Teanga";journal;"25656325, 0332205X";"The Irish Association for Applied Linguistics";Yes;Yes;0,177;Q4;5;12;41;371;16;35;0,30;30,92;60,00;0;5;Ireland;Western Europe;"The Irish Association for Applied Linguistics";"2018-2024";"Linguistics and Language (Q2); Education (Q4)";"Social Sciences"
674;21101234305;"International Journal of TESOL Studies";journal;"26326779, 26336898";"International Tesol Union Co., Ltd";Yes;Yes;0,176;Q4;4;23;78;924;38;69;0,49;40,17;50,00;0;2;United Kingdom;Western Europe;"International Tesol Union Co., Ltd";"2022-2025";"Literature and Literary Theory (Q1); Linguistics and Language (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
675;21100818926;"Kappa Delta Pi Record";journal;"21631611, 00228958";"Routledge";No;No;0,176;Q4;14;0;94;0;36;72;0,40;0,00;0,00;0;0;United Kingdom;Western Europe;"Routledge";"1996, 2003, 2015-2023";"Education (Q4)";"Social Sciences"
676;21100823215;"Chinese as a Second Language Research";journal;"21932263, 21932271";"De Gruyter Mouton";No;No;0,175;Q4;6;12;35;464;12;35;0,22;38,67;55,00;0;4;Germany;Western Europe;"De Gruyter Mouton";"2017-2024";"Linguistics and Language (Q2); Education (Q4)";"Social Sciences"
677;21101023096;"Revista de Investigacion en Educacion";journal;"21723427, 16975200";"Universidade de Vigo - Facultad de Ciencias de la Educacion y del Deporte";No;Yes;0,172;Q4;4;39;62;1693;45;62;0,86;43,41;51,65;0;21;Spain;Western Europe;"Universidade de Vigo - Facultad de Ciencias de la Educacion y del Deporte";"2019-2024";"Education (Q4)";"Social Sciences"
678;21101173096;"Transactions of the Association of European Schools of Planning";journal;"25662147";"Association of European Schools of Planning";Yes;Yes;0,172;Q4;5;7;24;375;12;20;0,42;53,57;33,33;0;3;Italy;Western Europe;"Association of European Schools of Planning";"2019-2024";"Urban Studies (Q3); Education (Q4); Geography, Planning and Development (Q4)";"Social Sciences"
679;21101274777;"Journal of Interpretation Research";journal;"10925872, 26929376";"SAGE Publications Inc.";No;No;0,170;Q4;3;6;25;278;15;19;0,28;46,33;64,29;0;2;United Kingdom;Western Europe;"SAGE Publications Inc.";"2021-2024";"Education (Q4); Tourism, Leisure and Hospitality Management (Q4)";"Business, Management and Accounting; Social Sciences"
680;21100933832;"Panta Rei";journal;"23868864, 11362464";"Centro de Estudios del Proximo Oriente y la Antiguedad Tardia";Yes;Yes;0,169;Q4;6;13;32;922;16;32;0,35;70,92;48,28;0;2;Spain;Western Europe;"Centro de Estudios del Proximo Oriente y la Antiguedad Tardia";"2019-2024";"History (Q2); Anthropology (Q3); Archeology (arts and humanities) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
681;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,168;Q4;9;17;61;367;12;50;0,17;21,59;76,19;0;1;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2024";"Literature and Literary Theory (Q1); Communication (Q3); Library and Information Sciences (Q3); Media Technology (Q3); Computer Science Applications (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
682;21100942113;"Nordic Journal of Educational History";journal;"20019076, 20017766";"University of UMEA";Yes;Yes;0,168;Q4;5;14;44;826;25;39;0,58;59,00;57,14;0;6;Sweden;Western Europe;"University of UMEA";"2019-2025";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
683;21100901214;"Writing and Pedagogy";journal;"17565847, 17565839";"Equinox Publishing Ltd";No;No;0,168;Q4;6;0;47;0;30;42;0,32;0,00;0,00;0;0;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2018-2023";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
684;18700156707;"Teaching Theology and Religion";journal;"13684868, 14679647";"Wiley-Blackwell Publishing Ltd";No;No;0,167;Q4;15;25;61;587;18;46;0,17;23,48;45,83;0;2;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2009-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
685;21100979263;"Journal of Japanese Linguistics";journal;"01973150, 25121413";"De Gruyter Mouton";No;No;0,166;Q4;8;12;38;337;6;31;0,15;28,08;66,67;0;0;Germany;Western Europe;"De Gruyter Mouton";"1998, 2001-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
686;19700200888;"Theatre, Dance and Performance Training";journal;"19443919, 19443927";"Taylor and Francis Ltd.";No;No;0,166;Q4;13;72;183;963;75;121;0,28;13,38;53,62;0;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Visual Arts and Performing Arts (Q1); Education (Q4)";"Arts and Humanities; Social Sciences"
687;21100305345;"Encyclopaideia";journal;"18258670, 1590492X";"Bononia University Press";Yes;Yes;0,164;Q4;9;25;96;969;28;85;0,30;38,76;65,85;0;7;Italy;Western Europe;"Bononia University Press";"2013-2024";"Education (Q4); E-learning (Q4)";"Social Sciences"
688;19700201438;"Journal of Research on Christian Education";journal;"19344945, 10656219";"Taylor and Francis Ltd.";No;No;0,164;Q4;14;8;43;565;19;41;0,33;70,63;26,67;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-1995, 1997-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
689;7200153128;"Zeitschrift fur Evaluation";journal;"16195515";"Waxmann Verlag GmbH";No;No;0,163;Q4;8;20;72;486;14;44;0,15;24,30;65,63;0;3;Germany;Western Europe;"Waxmann Verlag GmbH";"2006-2013, 2015-2024";"Communication (Q3); Social Sciences (miscellaneous) (Q3); Applied Psychology (Q4); Education (Q4); Statistics and Probability (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Mathematics; Psychology; Social Sciences"
690;21100942398;"Emerald Emerging Markets Case Studies";journal;"20450621";"Emerald Group Publishing Ltd.";No;No;0,160;Q4;9;143;438;1894;133;437;0,30;13,24;48,85;0;92;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011-2025";"Business and International Management (Q4); Economics and Econometrics (Q4); Education (Q4); Finance (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
691;21100920036;"Artseduca";journal;"22540709";"Artseduca";Yes;No;0,159;Q4;5;94;187;3570;85;172;0,53;37,98;32,52;0;41;Spain;Western Europe;"Artseduca";"2019-2025";"Arts and Humanities (miscellaneous) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
692;19900191811;"Youth Theatre Journal";journal;"08929092, 19484798";"Taylor and Francis Ltd.";No;No;0,158;Q4;14;2;28;36;13;22;0,13;18,00;100,00;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2024";"Visual Arts and Performing Arts (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
693;17700156011;"Enfances et Psy";journal;"12865559, 17762820";"Editions Eres";No;No;0,157;Q4;10;36;137;394;17;122;0,14;10,94;69,57;0;5;France;Western Europe;"Editions Eres";"2000-2024";"Sociology and Political Science (Q3); Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
694;21101026923;"International Public History";journal;"25671111";"De Gruyter Oldenbourg";No;No;0,156;Q4;5;15;43;531;20;41;0,48;35,40;70,59;0;3;Germany;Western Europe;"De Gruyter Oldenbourg";"2018-2024";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
695;21100921057;"Ricerche di Pedagogia e Didattica";journal;"19702221";"University of Bologna";Yes;Yes;0,154;Q4;6;19;96;851;40;93;0,21;44,79;60,53;0;7;Italy;Western Europe;"University of Bologna";"2019-2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
696;21100396307;"International Journal of Education Economics and Development";journal;"17595673, 17595681";"Inderscience";No;No;0,153;Q4;10;28;74;1735;47;74;0,71;61,96;46,84;0;23;Switzerland;Western Europe;"Inderscience";"2011, 2014-2025";"Education (Q4)";"Social Sciences"
697;21101164613;"Review of Science, Mathematics and ICT Education";journal;"1791261X, 17923999";"Department of Educational Sciences and Early Childhood Education, University of Patras";No;Yes;0,152;Q4;6;10;31;543;21;30;0,55;54,30;50,00;0;4;Greece;Western Europe;"Department of Educational Sciences and Early Childhood Education, University of Patras";"2019-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Mathematical Physics (Q4); Mathematics (miscellaneous) (Q4)";"Mathematics; Psychology; Social Sciences"
698;21101044706;"Archivio Antropologico Mediterraneo";journal;"20383215";"University of Palermo - Department of Culture and Societies";Yes;Yes;0,151;Q4;6;32;66;1349;13;60;0,18;42,16;66,67;0;12;Italy;Western Europe;"University of Palermo - Department of Culture and Societies";"2019-2024";"Anthropology (Q3); Gender Studies (Q3); Urban Studies (Q3); Education (Q4)";"Social Sciences"
699;21101174380;"Revista de Lenguas para Fines Especificos";journal;"11331127, 23408561";"Universidad de Las Palmas de Gran Canaria";Yes;Yes;0,149;Q4;1;10;10;369;6;10;0,60;36,90;72,73;0;1;Spain;Western Europe;"Universidad de Las Palmas de Gran Canaria";"2023-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
